SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
805344447;ANGELIQUE PROUVOST-FLAMENT ET PHILIPPE DELEHELLE;80534444700018;6910Z;;;59320;20/10/2014;De 6 à 9 salariés;0;924891;0;0;1607;0;0;0;0;61760;0;0;6880238;13191;6956796;0;0;7881687;90000;0;225958;1015371;0;0;0;0;700625;346252;0;9128;183493;0;5626818;0;0;0;6866316;7881687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103018;0;24408;58561;0;0;0;0;0;0;0;0;0;0;0;HAUBOURDIN;12;Société à responsabilité limitée (SARL)
383304383;DADDY KATE;38330438300060;1812Z;;;62820;02/09/1991;De 10 à 19 salariés;0;624402;79824;61696;0;24032;0;5518;387911;131632;0;0;11207;17103;718925;0;0;1343328;50000;-226160;161004;-4156;0;0;0;655;302037;96562;0;597963;326523;0;23741;0;;0;1347484;1343328;24451;3877374;23244;3900618;;0;44409;3942025;0;0;1126161;-21424;1269617;45633;884399;378367;112563;0;0;0;10459;3805777;136247;30;25983;25983;0;0;65959;0;0;15248;50710;161004;0;0;7273;139573;0;39846;0;0;0;0;0;0;0;-3256;0;0;19017;110294;LIBERCOURT;12;Société par actions simplifiée
381479393;TREIF;38147939300021;4669B;;;67460;06/05/1991;De 10 à 19 salariés;0;11892;0;0;0;0;415947;0;977201;14065;0;0;75142;18635;1500990;0;0;1512883;260000;4097;195268;522765;0;61880;0;0;0;80533;0;332796;328180;0;4371;0;0;182358;928238;1512883;0;5140544;297029;5437573;4906391;0;163972;5613008;3905008;-91780;0;0;614314;17988;476053;203259;6207;0;183762;9608;5436;5329854;283154;527;1683;1683;0;0;0;0;0;0;0;195268;0;86730;0;76658;70211;54265;60000;0;0;0;0;0;0;0;0;0;0;281998;SOUFFELWEYERSHEIM;12;Société à responsabilité limitée (SARL)
331889915;BHL LOCATION;33188991500061;7711A;;;83000;01/11/1984;De 20 à 49 salariés;0;5771802;24654;0;0;0;0;0;661536;3302848;0;1400000;435075;63543;5887656;0;0;11659458;400000;0;361355;2627119;0;0;0;0;6173521;184471;0;278467;527245;1701094;167540;0;0;0;9032339;11659458;0;5157567;0;5157567;5196608;2678;90406;5251497;0;0;108337;-57;2055691;284837;783552;281041;823867;0;40415;0;242952;4620635;630862;16194;34499;84499;0;0;10130176;924769;932126;10211101;-80925;361355;0;120277;127120;90760;0;321257;243384;0;0;0;0;0;0;0;0;0;0;562558;TOULON;12;Société par actions simplifiée
415012145;CARRE SANTE;41501214500017;4775Z;;;69100;15/12/1997;De 20 à 49 salariés;0;1059652;42789;0;0;0;599595;0;56045;282708;0;200;226771;22963;1231072;0;0;2290723;256839;0;126274;831541;0;0;0;0;594451;47901;0;327097;355200;6375;40209;0;0;87950;1459183;2290723;0;4762184;0;4762184;4400484;7989;309605;5083796;2510152;-2058;68668;-10311;846136;51259;1020653;300225;146368;0;0;0;1890;4932983;150813;11237;8142;8142;0;0;59800;0;0;66476;-6676;126274;0;20957;437;100785;0;105916;83094;0;0;0;0;0;0;0;0;0;28354;153907;VILLEURBANNE;12;Société par actions simplifiée
444511984;MIDI FRANCE / ISUZU;44451198400031;4520A;;;78180;02/01/2003;De 3 à 5 salariés;0;2132680;0;0;0;0;112257;0;2744268;131817;0;0;271860;19700;3279902;0;0;5412582;300000;0;254076;4769005;0;0;0;0;0;74731;0;196304;372541;0;0;0;0;0;643577;5412582;0;2468997;2093064;4562061;3349538;0;34738;4596805;1848054;514096;0;0;1250545;24419;461173;126464;36085;0;33878;0;5388;4300102;296703;0;590;590;0;0;85040;40000;0;29851;55189;254076;0;97226;0;101842;0;64134;0;0;0;0;0;0;0;0;0;0;0;296113;MONTIGNY-LE-BRETONNEUX;12;Société par actions simplifiée
804737187;ROSE DEVELOPPEMENT;80473718700018;4110C;;;26200;11/09/2014;;0;0;1014123;0;0;0;0;0;0;376622;0;0;38739;0;1429485;0;0;1429485;1000;-32097;-13250;-44348;0;0;0;0;0;1304223;0;34285;0;0;135325;0;0;0;1473834;1429485;0;0;0;0;0;0;0;0;0;0;0;-346636;348374;326;0;0;0;0;0;0;0;2063;-2063;3037;14224;14224;0;0;0;0;0;0;0;-13250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13250;MONTELIMAR;12;Société à responsabilité limitée (SARL)
377925847;BLANCHISSERIE DE LA COTE D'EMERAUDE;37792584700032;9601A;;;35430;13/04/1990;De 50 à 99 salariés;0;2220233;183866;0;0;0;0;7;719086;161434;0;0;193942;21179;1279515;0;0;3499748;500000;-105018;213925;618908;0;0;0;0;757619;1373862;178;161618;512064;56674;18825;0;0;0;2880841;3499748;0;6290313;0;6290313;6117684;0;32283;6323215;0;0;437030;-30490;1999017;151984;1982034;587007;979975;0;6303;0;15198;6128058;195157;0;21045;21045;0;0;117370;-1846;0;79284;38086;213925;0;-1728;26786;181854;0;198070;0;0;0;0;0;0;0;0;0;0;0;174111;SAINT-JOUAN-DES-GUERETS;12;Société à responsabilité limitée (SARL)
321276529;GALVANISATION CLAUDE GAILLARD;32127652900013;2561Z;;;42320;01/07/1981;De 20 à 49 salariés;0;871734;972885;0;21047;51429;0;0;676452;1017909;0;0;137395;5737;2882854;0;0;3754587;650250;1926502;162788;2998772;0;130257;0;0;250;0;0;324678;300630;0;0;0;0;0;625558;3754587;0;3379763;0;3379763;3224508;0;76750;3463060;0;0;1001404;99730;719573;119998;812937;341023;150853;0;8260;0;108361;3362138;100922;5830;632;632;0;0;51454;39033;18375;18380;33074;162788;0;-23594;9536;91822;0;134290;0;0;0;0;0;0;0;6535;0;0;0;106120;LA GRAND-CROIX;12;Société par actions simplifiée
411876667;ESPATULO;41187666700014;5610C;;;84200;28/04/1997;De 50 à 99 salariés;0;1065416;11132;0;0;0;1140;0;3349;81080;0;0;122714;21517;240932;0;0;1346848;7622;2107;-81702;-71211;0;0;0;0;639648;37744;0;543749;196917;0;0;0;0;0;1418059;1346848;0;4109561;0;4109561;4488193;0;61514;4174206;0;-303;992415;4730;1682709;55632;959053;241601;178974;0;0;0;199811;4314621;-140415;10666;5402;5402;0;0;80706;0;0;0;80706;-81702;27256;0;0;68486;0;460;143531;0;0;0;0;75107;0;0;0;0;0;-135152;CARPENTRAS;12;Société à responsabilité limitée (SARL)
692017080;RVE;69201708000023;2712Z;;;77440;01/01/1976;De 20 à 49 salariés;0;396628;628776;211350;0;313152;0;0;957605;74778;0;0;474437;19682;2679781;0;0;3076409;827414;0;92816;2281506;0;0;0;0;0;0;0;385376;288030;0;37772;0;0;83723;794903;3076409;0;3208735;694631;3903366;3675669;2000;23027;3914301;0;0;766018;2718;1303035;59823;1107285;540967;26706;0;12074;0;1749;3820378;93922;28;0;0;0;0;4008;0;0;6209;-2201;92816;0;-1067;117;144799;0;26134;0;0;0;0;0;833171;0;-19039;0;0;0;93951;LIZY-SUR-OURCQ;12;Société par actions simplifiée
752272500;MONTAF;75227250000014;4649Z;;;82000;20/06/2012;De 10 à 19 salariés;0;353807;0;0;0;0;507935;0;27090;62356;0;0;8263;34687;640331;0;0;994138;125000;0;46036;396889;0;0;0;0;75062;52050;151;367461;99705;0;2819;0;0;0;597250;994138;14778;0;0;0;2936832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MONTAUBAN;12;Société à responsabilité limitée (SARL)
350887196;SOCIETE D'ETUDES TECHNIQUES ET DE REALISATION;35088719600045;4669B;;;49270;01/03/1989;De 10 à 19 salariés;0;69232;231981;162400;0;40500;0;460;585161;65678;0;0;90425;8352;1184957;0;0;1254188;38112;0;100263;161732;0;0;0;0;156828;47062;0;550812;65531;0;0;0;0;272223;1092456;1254188;0;0;0;3211144;3024389;1000;0;3396279;0;0;1909543;-5417;755259;9552;381169;143210;26006;0;0;0;55714;3275036;121244;0;0;1675;0;0;32781;0;0;24930;7851;100263;0;27157;0;0;0;0;0;0;0;0;0;0;0;117800;0;0;0;119569;MONTREVAULT-SUR-EVRE;12;Société à responsabilité limitée (SARL)
309844330;SOCIETE DE PRESTATIONS DE SERVICES;30984433000097;7820Z;;;75014;01/01/1977;De 6 à 9 salariés;0;107768;0;0;0;0;0;0;726884;357526;0;100000;285838;3474;1473722;0;0;1581490;100000;0;99852;836553;0;53725;0;0;548;0;0;117183;563131;0;10350;0;0;0;691212;1581490;0;3651925;20249;3672174;3593636;11787;149864;3833968;0;0;0;0;720606;139260;2230814;549443;14138;0;52343;0;16955;3723558;110410;1090;0;0;0;0;1810;0;16000;16385;-14575;99852;0;-2929;193653;111616;0;202064;0;0;0;0;0;0;0;0;0;0;0;111500;PARIS 14;12;Société anonyme à conseil d'administration
434295879;SARL ROUEN OXYCOUPAGE;43429587900028;2550B;;;76120;05/02/2001;De 6 à 9 salariés;0;105193;378724;42609;0;0;0;16560;516982;49154;0;0;268504;22895;1295429;0;0;1400622;244000;0;96573;694061;0;0;0;0;104000;21022;0;514306;58513;0;8718;0;0;0;706561;1400622;0;3300074;66155;3366229;2859806;1600;25911;3431797;0;0;1746348;-69290;1133922;35852;310757;121140;36219;0;2501;0;33;3317485;114311;0;890;890;0;0;20784;3670;0;45;20739;96573;0;37587;3002;25563;0;4936;54712;0;0;0;0;0;0;38052;0;0;0;113420;LE GRAND-QUEVILLY;12;Société à responsabilité limitée (SARL)
423204536;SOCIETE DE MONTAGE AERAULIQUE CLIMATISATION;42320453600043;4322B;;;91330;03/05/1999;De 20 à 49 salariés;0;112199;25898;0;0;0;0;0;1026937;78973;0;0;204440;21116;1357364;0;0;1469563;30000;0;105867;776309;0;0;0;0;32196;7;0;463053;197998;0;0;0;0;0;693253;1469563;0;3161809;0;3161809;2914555;0;12976;3182103;0;0;686146;-1228;1169340;45015;693752;379317;32694;0;8892;0;27243;3041171;140932;60;1092;1092;0;0;0;0;0;3064;-3064;105867;0;30968;99438;103252;0;43923;23344;0;0;0;0;0;0;0;0;0;0;139900;YERRES;12;Société à responsabilité limitée (SARL)
410704936;MAINTENANCE INDUSTRIELLE DE LA DOLLER;41070493600013;7112B;;;68290;02/12/1996;De 20 à 49 salariés;0;745373;161400;293240;0;0;79000;0;325080;127048;0;0;4248;3253;993269;0;0;1738642;50000;0;14049;388999;0;0;0;0;389542;82000;0;370127;489091;0;18883;0;;0;1349643;1738642;112207;0;0;3093877;;0;2250;3277360;0;12000;633557;-66770;1082668;35670;993932;400776;143423;0;0;0;7;3235263;42097;0;23894;23894;0;0;0;0;0;4154;-4154;14049;0;0;0;0;0;0;0;0;0;0;0;0;0;49850;131360;0;0;18203;BOURBACH-LE-BAS;12;Société à responsabilité limitée (SARL)
