SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
309055036;SOCIETE FONTALBAT-MAZARS / CHARCUTERIE DU CAUSSE;30905503600011;1011Z;;;12260;01/01/1977;De 20 à 49 salariés;0;974330;30138;0;0;306589;49353;9832;165337;10386;0;508000;382967;10806;1473409;0;0;2447740;270000;0;151047;1500100;0;0;0;0;409619;190257;158;156691;180144;0;10770;0;0;0;947639;2447740;56801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4844;88294;542;1710;127852;0;0;0;0;0;0;0;0;0;0;0;MONTSALES;12;Société par actions simplifiée
539713487;OBJECTIF SANTE;53971348700012;4774Z;;;42170;06/02/2012;De 10 à 19 salariés;0;866221;0;0;0;0;375181;33802;333646;139009;0;0;830;9587;892056;0;0;1758276;80000;0;90723;418220;0;0;0;0;592878;121547;0;292118;76835;244386;12292;0;0;0;1340056;1758276;106102;1968295;0;1968295;0;4206;0;1972579;1276754;-138037;0;0;251289;16829;184678;54018;187185;0;0;0;80;1832797;139782;2106;11001;11001;0;0;14373;0;0;24178;-9806;90723;0;30358;0;30111;0;19031;75250;0;0;0;0;0;0;0;0;0;0;130887;SAINT-JUST-SAINT-RAMBERT;12;Société par actions simplifiée
537709586;TERROIRS DE GASCOGNE;53770958600011;4634Z;;;32100;01/11/2011;De 1 à 2 salariés;0;297638;0;0;0;0;559953;300;860484;423841;0;100000;12786;869;1958233;0;0;2255871;10000;0;231737;532584;0;0;0;0;353563;69902;0;1269234;28892;0;1695;0;0;0;1723287;2255871;0;0;0;4150933;2933140;0;0;4088368;3445386;-12557;35383;0;202760;6214;7911;3836;42947;0;10218;0;4;3742102;346266;1709;8101;8101;0;0;17001;37;8744;23182;-6181;231737;0;101956;0;773;20713;3375;31579;0;0;0;0;0;0;-62601;0;0;0;339874;LARROQUE SUR L'OSSE;12;Société par actions simplifiée
393892302;REGAIN;39389230200026;1439Z;;;81290;03/01/1994;De 10 à 19 salariés;0;496023;211644;0;0;102393;343048;0;708791;107473;0;150000;806307;96162;2525818;0;0;3021841;1650000;0;101280;1863896;0;0;0;0;286963;47060;0;658647;126850;0;561;0;0;37864;1157945;3021841;0;4525527;949736;5475262;5816183;2373;248864;5718944;2086274;31643;1070176;22081;1554131;57473;440693;129922;25484;0;177624;0;23;5595524;123420;3323;1993;1993;0;0;1788;0;0;3525;-1737;101280;0;21733;176;38214;0;30265;18895;0;0;0;0;0;0;-7669;0;10298;0;124751;LABRUGUIERE;12;Société par actions simplifiée
392517009;HELWIG;39251700900024;4941C;;;95190;20/09/1993;De 50 à 99 salariés;0;91271;0;0;0;0;0;0;1305770;345410;0;308419;718017;23002;2700618;0;0;2791889;200000;509387;-152199;611508;0;0;0;0;131772;160099;0;357462;836282;0;694767;0;0;0;2180381;2791889;0;6462069;0;6462069;6271858;0;28913;6727818;0;0;0;0;3585307;116619;2286668;622568;13812;0;6651;0;1;6631626;96192;631;1080;1080;0;0;343533;226177;0;591474;-247941;-152199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525351;0;95742;GOUSSAINVILLE;12;Société à responsabilité limitée (SARL)
562064782;CONFISERIE DE MEDICIS;56206478200013;1082Z;;;94100;01/01/1956;De 50 à 99 salariés;0;1323025;610642;0;0;622844;32130;0;803589;429293;0;3487753;761892;36414;6784560;0;0;8107586;528000;0;119236;6832191;0;0;0;0;175;168401;22074;453824;630090;0;828;0;0;0;1275394;8107586;175;0;0;0;7314934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12107;214280;0;12161;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-MAUR-DES-FOSSES;12;Société anonyme à conseil d'administration
349483479;CHAUFFAGE SANITAIRE ET TUYAUTERIE INDUSTRIELLE;34948347900011;4322B;;;39600;01/01/1989;De 20 à 49 salariés;0;268596;191419;0;0;0;0;0;942207;15476;0;99710;1378930;2367;2630111;0;0;2898707;105750;0;224198;1872205;0;67846;0;0;125902;0;0;417946;405779;0;9027;0;0;0;958656;2898707;312;3723299;0;3723299;3073165;0;77322;3800662;0;0;1457159;-2779;639432;39739;801308;424315;62977;0;20560;67846;3971;3514532;286130;4955;878;1168;290;0;9445;0;0;4139;5305;224198;0;71024;0;0;0;0;50010;0;0;0;0;0;0;0;0;37388;0;289916;ARBOIS;12;Société par actions simplifiée
393829171;SARL GARAGE CANTIN;39382917100015;4520A;;;85350;17/01/1994;De 20 à 49 salariés;0;271710;46465;0;0;0;83660;0;248929;40529;0;31686;262121;3417;716806;0;0;988516;210000;0;85003;665343;0;0;0;0;87524;0;0;139045;86159;0;10445;0;;0;323172;988516;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19695;0;15502;68612;0;0;0;0;33696;0;0;0;0;0;0;L'ILE-D'YEU;12;Société à responsabilité limitée (SARL)
536420110;COURTOT SAS;53642011000010;2361Z;;;90400;01/01/1964;De 10 à 19 salariés;0;659438;795;0;0;39734;718272;0;1062576;158359;0;645636;171261;15645;2812278;0;0;3471716;110000;0;86321;1945251;0;0;0;0;457936;105515;0;803860;128096;0;31057;0;0;0;1526465;3471716;0;3999799;57447;4057246;3760075;0;248810;4295540;2242415;-126619;304877;-276;518603;39289;460451;188692;199979;0;197133;0;164620;4189163;106377;3182;3521;3521;0;0;833;0;0;0;833;86321;0;20550;547310;53381;0;1383;137092;0;0;0;0;0;0;-18540;0;0;0;106038;BERMONT;12;Société par actions simplifiée
384753125;PIROUX TRAITEMENT DE SURFACES;38475312500010;2561Z;;;01370;01/01/1992;De 20 à 49 salariés;0;1068912;126726;86450;0;117622;0;0;1310292;3399164;0;0;969;7017;5048242;0;0;6117155;160000;0;174663;4319907;0;0;0;0;13;0;0;1306796;484526;0;5913;0;0;0;1797248;6117155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86960;0;305384;0;0;0;0;0;0;0;0;0;0;0;0;VAL-REVERMONT;12;Société par actions simplifiée
523265817;ALTHEA 24;52326581700016;4759B;;;59220;09/06/2010;De 10 à 19 salariés;0;139449;0;0;0;0;322336;0;54539;85592;0;0;228743;72836;764049;0;0;903498;130000;0;100245;468689;0;0;0;0;0;124;0;301987;132697;0;0;0;0;0;434808;903498;0;3450362;0;3450362;3554263;705;4096;3455175;2129330;15671;331;0;551796;62159;398774;118460;34094;0;5642;0;64;3316325;138850;32;0;0;0;0;1372;0;0;315;1057;100245;0;39695;0;31178;0;17108;0;0;0;0;0;0;0;0;0;0;0;138883;DENAIN;12;Société à responsabilité limitée (SARL)
398710533;LOSANGE;39871053300017;5811Z;;;63400;02/11/1994;De 10 à 19 salariés;0;433496;0;421943;0;0;2863464;0;1233436;57148;0;0;195204;1646;4772841;0;0;5206337;254800;161327;390293;2466809;0;639305;0;0;10328;1261604;0;664183;162218;0;1888;0;0;0;2100223;5206337;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218751;43735;75953;7412;0;0;0;0;0;0;0;0;0;0;0;0;CHAMALIERES;12;Société par actions simplifiée
345013601;DIVISION SERVICE COURONNES / DJEZAIR SERVI COURON DIVISI SERVI CAREL;34501360100025;7490B;;;13200;19/05/1988;De 10 à 19 salariés;0;60185;0;0;0;0;488049;0;843589;38831;0;5728;49212;17243;1442652;0;0;1502837;180000;378419;44013;638432;0;82910;0;0;25221;7120;0;563670;145865;0;39619;0;0;0;781495;1502837;0;2198575;695029;2893604;2675652;3975;90599;2988392;1895948;-147222;0;0;316836;17340;504724;222328;12995;0;24869;82910;15006;2945734;42658;0;202;202;0;0;1616;0;0;2722;-1106;44013;3255;-5918;107670;55805;0;652;9985;0;0;0;0;2740;0;0;0;0;0;42456;ARLES;12;Société à responsabilité limitée (SARL)
499001782;GARAGE DU CENTRE;49900178200022;4520A;;;35131;11/07/2007;De 10 à 19 salariés;0;210604;0;0;3614;0;249692;4525;68072;10161;0;0;195959;4875;536897;0;0;747501;20000;0;88269;194320;0;0;0;0;34330;281155;0;168187;57856;0;11653;0;0;0;553181;747501;0;2367162;0;2367162;2016244;0;14971;2380508;1603199;-1062;0;0;310589;18735;230202;65343;30671;0;256;0;13547;2271480;109028;17;5414;5414;0;0;7284;0;0;480;6805;88269;0;22167;5333;18663;0;25103;36961;0;0;0;0;0;0;-1658;0;0;0;103631;CHARTRES-DE-BRETAGNE;12;Société à responsabilité limitée (SARL)
522608074;SPAS PISCINES HAUTE VIENNE;52260807400020;4752A;;;87220;06/05/2010;De 3 à 5 salariés;0;310006;0;0;0;0;422381;88199;1298;331785;0;0;242364;2266;1088294;0;0;1398300;10031;0;287344;646656;0;0;0;0;241570;141834;0;325724;41487;0;1028;0;0;0;751644;1398300;0;0;0;2143507;2186625;1850;0;2146514;1309225;-123972;0;0;273896;25350;120314;34480;0;32911;0;0;42462;1714666;431849;11054;0;16335;0;0;0;0;0;0;0;287344;0;139223;0;0;0;0;48026;0;0;0;0;0;0;0;0;0;0;426567;FEYTIAT;12;Société par actions simplifiée
788784981;DCL DISTRIB;78878498100011;4711D;;;59155;16/10/2012;De 6 à 9 salariés;0;466766;0;0;0;0;104641;0;4266;30745;0;0;81033;1507;222193;0;0;688959;120725;0;18196;195663;0;0;0;0;280715;20795;0;130454;54346;0;6985;0;0;0;493296;688959;5707;2199883;0;2199883;2135549;4692;5002;2210677;1693034;-3387;0;0;160912;8386;235818;39987;51421;0;0;0;701;2186875;23802;106;4221;4221;0;0;0;0;0;0;0;18196;0;1491;0;0;0;0;72603;0;0;0;0;0;0;0;0;3953;0;19687;FACHES-THUMESNIL;12;Société à responsabilité limitée (SARL)
303544258;SEDEI;30354425800120;6832A;;;52130;01/01/1975;De 20 à 49 salariés;0;282222;0;0;0;0;316;0;381609;4687012;0;-87;1567437;14765;6651052;0;0;6933275;175280;-375651;345309;198546;0;47529;0;0;869;0;0;243078;608954;0;5834298;0;0;0;6687200;6933275;869;3093527;0;3093527;3385336;0;62347;3155885;0;0;0;0;1152189;85327;1611671;640637;17797;0;143090;10529;78;3661318;-505433;75;869;869;0;0;890153;0;7563;38616;851537;345309;0;0;20436;254567;0;83796;0;0;0;0;0;0;0;0;0;0;0;-506228;WASSY;12;Société anonyme à conseil d'administration
