SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
453998924;SOCIETE NOUVELLE AES DANA;45399892400030;7112B;;;62223;07/06/2004;De 50 à 99 salariés;0;151439;0;203471;0;0;392916;0;3671415;556146;0;0;187028;8229;5019207;0;0;5170647;404055;0;327149;2020009;0;0;0;807380;1134660;96000;0;311836;778452;6511;15796;0;0;0;3150637;5170647;585577;7438953;0;7438953;6546351;13000;56247;7519745;3726831;-40709;0;0;1096773;75705;1524204;477351;28744;0;53730;0;11187;6953820;565925;207;120795;120795;0;0;36545;27860;0;29659;6885;327149;0;125075;83356;163326;0;287663;118507;0;0;0;0;0;0;-27847;39360;80589;0;445338;SAINT-LAURENT-BLANGY;12;Société par actions simplifiée
300984184;ETABLISSEMENTS MICHEL DESCHASEAUX;30098418400014;1610A;;;70320;01/01/1974;De 20 à 49 salariés;0;1822045;1744597;0;0;226113;954346;0;1988652;496373;0;2202001;450307;24463;8086852;0;0;9908897;500000;0;310166;5703383;0;0;0;0;860231;0;0;2886868;453720;0;4695;0;;0;4205514;9908897;3063;9564959;5869366;15434325;;0;67927;15480503;3933203;788859;7190109;-1601025;2487569;177924;1361418;457690;347471;0;0;0;10;15143228;337275;9889;36745;36745;0;0;135114;2290;0;51778;83336;310166;0;83590;9018;125127;0;81091;320114;0;0;0;0;0;0;-22383;0;0;58558;310419;AILLEVILLERS-ET-LYAUMONT;12;Société par actions simplifiée
328712021;BAIKAL / BRICOMARCHE;32871202100067;4752B;;;76400;11/10/1983;De 20 à 49 salariés;0;2006292;0;0;0;0;2752098;0;392066;407382;0;0;184767;87514;3823826;0;0;5830118;45735;0;211501;2643760;0;0;0;0;1355563;145251;11834;1011179;353715;0;-2342;0;0;311157;3186358;5830118;0;387945;7627961;8015907;7835766;58466;65481;8141057;5369356;-186796;0;0;997596;128141;1018530;263423;207490;0;59628;0;20008;7877377;263680;21269;30131;30131;0;0;9393;0;-299;-734;10127;211501;0;53443;1901;100646;0;148195;298057;0;0;0;0;38371;0;0;0;0;0;254818;SAINT-LEONARD;12;Société par actions simplifiée
351184312;PRESTONNES;35118431200053;5229B;;;93340;15/07/1989;De 10 à 19 salariés;0;935123;0;0;0;0;0;0;1497213;102672;0;0;283593;18857;1902335;0;0;2837458;150000;4339;192925;782264;0;0;0;0;100551;45609;0;1406286;481999;0;20750;0;0;0;2055195;2837458;0;6731839;1314004;8045843;7368140;0;57149;8152500;0;0;0;0;6162815;54665;1091776;476532;25560;0;4527;0;10979;7826854;325646;2236;6229;6229;0;0;0;0;0;4423;-4423;192925;0;124306;48568;109933;0;279988;19594;0;0;0;0;0;0;0;0;0;0;321653;LE RAINCY;12;Société anonyme à conseil d'administration
525311510;VIGASPHALT;52531151000032;4399A;;;77600;28/09/2010;De 20 à 49 salariés;0;204415;5000;241000;0;0;0;0;1337261;244804;0;302265;64385;56138;2250854;0;0;2455269;150000;0;111391;622890;0;0;0;0;29308;67;0;1192536;606262;0;4207;0;0;0;1832379;2455269;29308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3031;110724;0;418545;51049;0;0;0;0;0;0;0;0;0;0;0;BUSSY-SAINT-GEORGES;12;Société par actions simplifiée
410516967;NEW THAI;41051696700016;4631Z;;;75013;10/01/1997;De 10 à 19 salariés;0;19881;0;0;0;0;130236;0;1517129;147905;0;50000;1411389;1999;3258658;0;1486;3280025;7622;0;576472;862660;0;1486;0;0;0;546817;57;1662528;202338;0;2965;0;0;0;2414705;3280025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37107;81041;0;18069;0;0;0;0;0;0;1174;0;0;0;0;0;PARIS 13;12;Société à responsabilité limitée (SARL)
434204863;BOESNER GMBH;43420486300014;4791B;;;33300;01/01/2001;De 20 à 49 salariés;0;480570;0;0;0;0;1034983;0;60307;288299;0;20444;38838;60966;1503838;0;0;1984408;232000;0;31554;625246;0;0;0;0;444004;400000;0;295229;206728;0;0;0;0;13200;1359161;1984408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BORDEAUX;12;Société à responsabilité limitée (SARL)
311167530;LA PETITE PAIX / C R F LA PETITE PAIX;31116753000014;8610Z;;;34240;01/01/1977;De 50 à 99 salariés;0;1230217;28835;0;0;0;0;0;559917;83707;0;0;1769132;14749;2456340;0;0;3686557;7622;0;361158;2938187;0;0;0;0;58043;6411;648;147729;443474;0;92064;0;0;0;748370;3686557;0;5191847;0;5191847;5294773;1139;54803;5247822;0;0;0;4616;1254622;361153;2235824;856415;134734;0;0;0;1909;4849273;398550;0;986;986;0;0;7146;0;0;496;6650;361158;0;43056;0;278744;0;4051;40403;0;0;0;0;0;0;0;0;32852;0;397564;LAMALOU-LES-BAINS;12;Société à responsabilité limitée (SARL)
752542803;EIFFIGREEN;75254280300024;7112B;;;78140;19/06/2012;;0;53760339;0;0;0;0;0;0;235105;82740;0;0;903506;2401001;3622352;0;0;57382692;152300;35;138178;305743;0;397;0;2105413;43675537;0;10295537;761487;238578;0;0;0;0;0;57076552;57382692;0;5311910;0;5311910;5034147;0;0;5333791;0;0;0;0;1611574;28742;0;0;2392893;0;0;0;5002;4038211;1295580;0;1103667;1103667;0;0;0;0;0;0;0;138178;0;53736;0;0;14440;224138;1445761;0;0;0;0;0;0;0;0;0;0;191914;VELIZY-VILLACOUBLAY;12;Société par actions simplifiée
804325140;OBERNAI BRICO;80432514000015;4752B;;;67210;22/07/2014;De 10 à 19 salariés;0;522915;0;0;0;0;1084120;0;71269;355466;0;0;387475;798;1899130;0;0;2422045;40000;0;57949;241777;0;0;0;0;417315;574719;674;1009281;169235;0;9042;0;0;0;2180268;2422045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35542;0;72848;98925;0;0;0;0;0;0;0;0;0;0;0;OBERNAI;12;Société à responsabilité limitée (SARL)
380809830;SOCIETE MANUTENTIONNAIRE DES TRANSPORTS JAMET;38080983000025;4941A;;;77460;01/10/1990;De 20 à 49 salariés;0;1637342;3263;0;0;0;0;0;1903968;217008;0;0;1087139;16169;3227548;0;0;4864891;48000;0;107325;2039067;0;0;0;0;1619958;311;0;400968;804585;0;0;0;0;0;2825823;4864891;0;4417852;0;4417852;4053590;0;177630;4661866;1739;0;906703;-768;1210480;99914;1418644;399052;477760;0;0;0;17;4513543;148323;1190;8375;8375;0;0;94000;0;81574;116150;-22150;107325;0;11662;115940;187958;0;0;0;0;0;0;0;0;0;0;0;0;0;141137;SOUPPES-SUR-LOING;12;Société à responsabilité limitée (SARL)
380622522;JICEES / BRICOMARCHE;38062252200023;4752B;;;45300;21/01/1991;De 10 à 19 salariés;0;39962;0;0;0;0;1076853;0;7043;80087;0;0;42252;24745;1230979;0;0;1270941;37500;0;95290;487007;0;0;0;0;246556;85163;0;359096;87943;0;5177;0;0;0;783935;1270941;138280;3266701;0;3266701;3202315;0;3347;3273941;2205849;-41604;685;100;526299;39297;339172;85237;17415;0;0;0;1313;3173762;100179;5537;9706;9706;0;0;0;0;0;720;-720;95290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96010;PITHIVIERS-LE-VIEIL;12;Société par actions simplifiée
500719083;SIM FECAMP;50071908300023;7820Z;;;76400;01/10/2007;De 1 à 2 salariés;0;17056;0;0;0;0;0;0;860243;595175;0;9268;193218;1187;1659090;0;0;1676146;110000;0;131948;713107;0;0;0;0;383;221431;0;75160;660642;0;5422;0;0;0;963038;1676146;0;3674077;0;3674077;4026275;0;35152;3711211;0;0;0;0;172671;98794;2611731;695412;2454;0;0;0;2939;3584000;127212;1079;5343;5343;0;0;0;0;0;0;0;131948;0;-9000;204616;204164;0;208637;0;0;0;0;0;24219;0;0;0;836;0;122948;FECAMP;12;Société à responsabilité limitée (SARL)
310107107;CARROSSERIE BOMBARDIER;31010710700016;4511Z;;;57190;01/01/1977;De 10 à 19 salariés;0;194841;0;0;0;0;293466;0;127460;34139;0;0;218480;3699;677246;0;0;872087;41328;969;102118;471778;0;0;0;0;66309;1011;0;202645;130248;0;93;0;0;0;400308;872087;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130249;0;0;11442;0;0;0;0;0;0;0;0;0;0;0;FLORANGE;12;Société par actions simplifiée
447938580;DATA MODUL FRANCE;44793858000035;4652Z;;;60300;27/03/2003;De 6 à 9 salariés;0;326544;0;0;0;0;0;0;635705;155702;0;0;795492;2071;1588971;0;120;1915635;30000;625793;291379;1066585;0;0;0;0;0;0;157;264587;190911;0;358064;0;0;34974;848693;1915635;0;3022482;815506;3837987;4203091;0;1911;3890463;2568077;0;0;0;280308;17457;394493;167083;3606;0;0;0;28611;3459636;430827;0;270;270;0;0;0;0;0;21385;-21385;291379;0;117793;0;190911;0;0;0;0;0;0;0;0;357;0;0;0;0;430557;BARON;12;Société à responsabilité limitée (SARL)
443613641;TRIANGLE 17;44361364100051;7820Z;;;95800;01/12/2002;De 3 à 5 salariés;0;191142;0;0;0;0;0;0;512852;1387886;0;0;0;718;1901456;0;0;2092598;37000;289251;114311;509842;0;0;0;0;355599;0;38590;450572;736006;1016;973;0;0;0;1582756;2092598;0;4059731;0;4059731;3148263;1517;90006;4151291;0;0;0;0;450573;127488;2833224;583500;3519;0;1439;0;33138;4032881;118410;0;4975;4975;0;0;876;0;0;0;876;114311;0;0;184446;220276;0;254727;57471;0;0;0;0;0;0;0;0;0;0;113436;CERGY;12;Société par actions simplifiée
507663953;CESIDER;50766395300010;4663Z;;;05100;01/08/2008;De 3 à 5 salariés;0;12604;0;0;0;0;0;0;950372;314070;0;0;419005;438;1683886;0;0;1696490;100000;0;112908;662565;0;11630;0;0;166110;0;0;729816;109327;0;0;0;0;17040;1022294;1696490;0;4856284;158173;5014457;4351867;0;-92;5014364;3838993;0;152461;0;613249;6985;168130;65322;4947;0;0;0;1137;4851228;163136;0;15726;15726;0;0;3356;756;0;4004;-648;112908;0;33853;0;0;0;0;80210;0;0;0;0;0;0;0;0;0;0;147409;BRIANCON;12;Société par actions simplifiée
