SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
420911976;BELLO AUTOMOBILES;42091197600025;4511Z;;;78500;19/11/1998;De 10 à 19 salariés;0;232270;0;0;0;0;1161580;0;326537;76217;0;0;168015;4948;1737297;0;0;1969567;40000;0;262784;306784;0;8175;0;0;689;1093338;8106;396369;128365;0;27741;0;0;0;1654609;1969567;689;0;0;12897921;12642023;4204;0;12929661;10803552;-38643;5677;563039;423513;73935;491168;193091;0;42624;0;0;11;12557968;371693;30;0;14705;0;0;14039;0;0;14139;-100;262784;0;94134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357018;SARTROUVILLE;12;Société par actions simplifiée
330631433;3H DISTRIBUTION / FAC SIMILE;33063143300050;9511Z;;;69500;03/09/1984;De 20 à 49 salariés;0;960731;0;0;0;0;695025;0;3006793;3708271;0;0;54380;57316;7521787;0;0;8482518;456000;2997234;640373;4141195;0;119773;0;0;0;19101;0;2379369;895610;0;358487;0;0;568982;4221550;8482518;0;12622621;0;12622621;12799431;454999;119759;13207827;5470164;-363940;0;0;3985486;201782;1743644;689319;25684;0;207998;26349;70205;12056692;1151134;262;0;255;0;0;0;0;0;4785;-4785;640373;139935;366048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1151141;BRON;12;Société par actions simplifiée
399034131;RECYCLAGE DES VALLEES;39903413100017;3832Z;;;59330;01/10/1994;De 20 à 49 salariés;0;1987200;138060;0;0;0;120000;0;3144783;726081;0;322000;797892;16772;5265587;0;0;7252787;150000;0;1830;513665;0;166000;0;0;26488;3390706;0;2229188;699921;0;226819;0;0;0;6573122;7252787;0;9985826;0;9985826;9424637;0;3500;9989336;895012;0;0;-136611;6592960;714661;1079850;381768;344348;0;223;0;1370;9873581;115756;226;50727;50727;0;0;165715;0;0;229139;-63424;1830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236491;0;65255;HAUTMONT;12;Société à responsabilité limitée (SARL)
379999477;SP DEFENSE;37999947700050;3299Z;;;93420;19/11/1990;De 20 à 49 salariés;0;285854;796212;57468;0;216062;0;0;2807666;870741;0;0;1384054;2268;6134471;0;0;6420326;300000;3067456;-681276;2721078;0;655983;0;0;0;0;1566934;628607;682784;0;164940;0;0;0;3043265;6420326;0;4273516;822;4274338;8639487;0;181391;4541106;0;0;993367;-89492;2296002;89654;1127783;521941;81225;0;184722;13850;0;5219053;-677946;1048;7;32127;0;0;192;0;0;28876;-28685;-681276;29120;-85553;4022;185604;10;291250;0;0;0;0;0;530554;0;85377;0;0;0;-709025;VILLEPINTE;12;Société par actions simplifiée
519308217;HOME GROUP CONSEILS;51930821700024;4110A;;;38200;01/01/2010;De 10 à 19 salariés;0;11039;0;0;0;0;0;0;258028;93009;0;180000;363810;5658;900506;0;0;911545;40000;0;92434;275404;0;0;0;0;0;27536;0;420066;0;0;188539;89;;0;636141;911545;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VIENNE;15;Société à responsabilité limitée (SARL)
307920488;CIE HOTEL FERM EUGENIE M. GUERARD;30792048800045;5510Z;;;40320;01/01/1976;De 200 à 249 salariés;0;4883189;1111027;0;0;845661;203884;394030;1250307;589589;0;169;12674204;168663;17237534;0;0;22120723;1900000;295774;1764127;8786574;0;7560523;0;0;0;0;1793803;2500592;1434450;0;44782;0;0;0;5773627;22120723;0;19532844;29500;19562344;19040283;39473;3065875;22693838;145024;40359;2494087;-109976;6530921;553720;6890867;1810890;322210;0;204279;915346;34133;19831859;2861979;13353;0;0;0;0;57035;14212;9539;17056;39979;1764127;335962;815222;40862;443434;139337;7000;0;0;0;0;0;0;0;23249;0;0;0;2875332;EUGENIE-LES-BAINS;12;Société par actions simplifiée
707050134;ALPES DE PROVENCE AUTOMOBILES / CONCESSIONNAIRE CITROEN;70705013400055;4511Z;;;04100;23/03/1958;De 20 à 49 salariés;0;301042;0;0;18097;0;2772688;0;384679;454953;0;0;1546;9909;3641872;0;0;3942914;67077;0;140268;928515;0;0;0;0;577307;439088;52911;1679351;265742;0;0;0;0;0;3014399;3942914;111331;10163167;0;10163167;9185286;0;16154;10183711;8155476;-135756;0;0;812048;100469;704781;261241;58598;0;28399;0;671;9985926;197785;1112;10512;10512;0;0;29592;0;0;33577;-3986;140268;0;44131;36683;92431;0;52732;181429;0;0;0;0;263552;0;219;0;0;0;188384;MANOSQUE;12;Société par actions simplifiée
438913261;SOCIETE NOUVELLE SAMIVER / SN SAMIVER;43891326100022;2512Z;;;97150;01/08/2001;De 20 à 49 salariés;0;1876781;1547038;0;0;0;0;0;433171;2052014;0;0;326077;0;4358300;0;0;6235081;76200;1413542;842757;2340119;0;0;0;0;863565;320298;255898;1697728;697229;0;60245;0;0;0;3894963;6235082;0;9313560;0;9313561;4082686;0;8718;9322432;5436;0;5231592;-169426;1667713;111174;1034699;292309;158551;0;98460;0;7827;8438335;884097;15694;5133;15327;0;0;0;0;0;41706;-41706;842757;0;0;716153;236068;18283;110134;0;0;0;0;0;0;0;0;0;0;0;884464;SAINT MARTIN;12;Société anonyme à conseil d'administration
794437095;S.EM.R.;79443709500019;3832Z;;;78150;10/07/2013;De 10 à 19 salariés;0;295197;0;0;0;0;1273747;70589;785500;308505;0;0;109450;25956;2573746;0;0;2868943;476000;-713038;5296;920403;0;0;0;0;846259;110639;40701;655129;198240;0;97573;0;0;0;1948540;2868943;0;8346028;0;8346028;5825314;0;34432;8603132;4826998;18672;4657;0;3311968;8684;236664;72092;46053;0;24346;0;23165;8573297;29835;958;22944;25458;0;0;0;0;0;39;-39;5296;0;0;24346;45855;0;116207;0;0;0;0;0;0;0;0;215858;0;0;5334;LE CHESNAY-ROCQUENCOURT;12;Société par actions simplifiée
480293141;GROUPE 3 B AUTOMOBILE;48029314100010;4511Z;;;03700;30/12/2004;De 1 à 2 salariés;0;296438;0;0;0;0;2153977;0;614417;217614;0;0;0;1379;2987387;0;0;3283825;810700;0;-76630;1205304;0;7313;0;0;1210658;613374;37820;107539;100560;0;1259;0;0;0;2071209;3283825;894605;7103546;17173;7120719;7805896;59366;2561;7182690;6227107;52054;0;0;480066;28960;256352;111935;14654;0;0;0;2371;7173498;9192;9977;14821;14821;0;0;45217;600;0;126195;-80978;-76630;0;0;0;25490;0;49407;60695;0;0;0;0;0;0;0;0;0;0;4348;BELLERIVE-SUR-ALLIER;12;Société à responsabilité limitée (SARL)
390699528;TAILLANDIER ARCHITECTES ASSOCIES;39069952800035;7111Z;;;31300;03/03/1993;De 50 à 99 salariés;0;594737;0;0;115419;0;0;0;3614600;193613;0;526;945639;51218;4921015;0;0;5515752;300000;0;750429;2544821;0;0;0;0;287049;230962;0;878556;1519432;48845;6088;0;0;0;2970931;5515752;0;7010715;157092;7167807;5887145;1178;180603;7367711;0;0;0;0;2597610;127266;2300008;904775;108729;0;0;0;14048;6052436;1315275;0;10804;10804;0;0;0;0;0;571;-571;750429;186539;366932;0;279721;0;775816;79377;0;0;0;0;818407;0;12840;0;24975;0;1304471;TOULOUSE;12;Société à responsabilité limitée (SARL)
317526309;R D M VIDEO;31752630900057;4643Z;;;95110;01/01/1979;De 20 à 49 salariés;0;175187;0;0;0;0;459177;0;1259046;374528;0;896;566418;19601;2679667;0;0;2854854;200000;0;171992;1668346;0;0;0;0;26352;35925;78;782317;312128;0;29708;0;;0;1186508;2854854;33;6941868;152764;7094632;;41060;9771;7145476;5313102;18803;9366;0;600075;36814;688506;205405;77515;0;0;0;24;6949612;195864;651;468;468;0;0;16550;0;0;60;16491;171992;0;40546;229101;79667;0;166693;0;0;0;0;0;0;0;0;0;0;0;196047;SANNOIS;12;Société anonyme à conseil d'administration
305732646;COFIP;30573264600040;6820B;;;92500;15/11/1983;De 6 à 9 salariés;0;13899577;0;0;0;0;0;0;319668;555232;0;0;8106576;1164;8982640;0;0;22882217;4720960;8530007;1133335;20140493;0;63885;0;0;773;1122759;404;796674;560429;171654;25145;0;0;0;2677839;22882217;0;5918605;0;5918605;5709056;0;77041;5996077;2545;0;0;0;1344193;478518;302571;145898;1892753;0;0;0;0;4166478;1829599;23342;0;0;0;0;8534;0;0;11450;-2916;1133335;0;716690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1852941;RUEIL-MALMAISON;12;Société par actions simplifiée
794442426;EMGS GROUP;79444242600019;6202A;;;93240;22/07/2013;De 20 à 49 salariés;0;21606;0;0;0;0;0;154245;7116;38970;0;0;589783;0;790114;0;0;811719;150000;206222;102902;460124;0;0;0;0;0;0;125704;6594;0;0;219297;197;197;0;351596;811719;0;0;0;5338553;4182064;1222;0;5344366;0;0;0;0;4428283;18106;555245;200577;5670;0;0;0;23;5207904;136462;198;0;65;0;0;0;0;0;3400;0;102902;0;30294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;STAINS;12;Société par actions simplifiée
311845390;ANJOU TRAVAUX PUBLICS;31184539000013;4312A;;;49700;01/01/1978;De 20 à 49 salariés;0;489616;82166;0;262404;0;0;0;1341843;208331;0;33845;573400;66704;2568694;0;0;3058311;100000;0;94198;1277114;0;0;0;0;341295;97946;0;754850;503398;37147;45285;0;0;1272;1781196;3058311;0;0;0;5519851;0;0;61971;5727210;0;0;1790055;60383;1767162;60406;1165132;649198;157007;0;0;0;2507;5651854;75356;10;4072;4072;0;0;37529;0;0;14585;22943;94198;0;39;27044;118724;0;234206;111896;0;0;0;0;0;0;145234;0;0;0;71293;BROSSAY;12;Société par actions simplifiée
423559640;T.P.M.S. - TOLERIE DE PRECISION - MECANO- SOUDURE;42355964000010;3101Z;;;89110;01/07/1999;De 20 à 49 salariés;0;912061;774719;654700;0;0;0;0;486057;410732;0;0;641318;17683;2985210;0;0;3897272;521775;380905;371858;2204960;0;0;0;0;464434;3648;5557;462902;742210;0;13558;0;0;0;1692311;3897272;931;5924925;0;5924925;4613405;4685;31857;5936702;0;0;1266511;-40654;1922728;85877;1383642;609211;106955;0;0;0;2999;5337272;599429;240;29766;29766;0;0;6661;0;89851;159470;-152809;371858;0;45236;29793;221919;0;15520;69784;0;0;0;0;0;0;-24775;0;0;63663;569903;MONTHOLON;12;Société à responsabilité limitée (SARL)
