SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
326015294;ETABLISSEMENTS RUDELLE ET FABRE;32601529400043;4511Z;;;15000;08/12/1982;De 50 à 99 salariés;0;732152;0;0;5667;0;10564677;657433;1736835;3659333;0;1062;54530;17449;16696989;0;0;17429141;165307;0;19048;2069529;0;95565;0;0;1983011;88714;343376;11794912;1009397;0;42039;0;0;2593;15264046;17429141;0;39150739;0;39150739;39343857;0;461084;39600640;30854557;2619422;39714;0;1908198;291582;2440101;849637;101801;0;137567;95565;2490;39340639;260000;5786;244408;244408;0;0;10763;0;0;13360;-2596;19048;0;-267;125192;204976;0;264597;0;46367;0;0;0;0;0;-11378;0;0;0;21378;AURILLAC;12;Société par actions simplifiée
325559193;BERRY DISTRIBUTION / CENTRE E LECLERC;32555919300017;4711F;;;36300;08/10/1982;De 100 à 199 salariés;0;4119272;35221;0;0;0;3505684;0;202149;1548930;0;0;198519;130955;5621461;0;0;9740734;640000;0;474750;2423313;0;104928;0;0;3875678;12004;116;2149002;1101323;0;74366;0;0;0;7212492;9740734;2179747;32633435;0;32633435;32489416;20605;59831;32722157;23619898;-134635;939306;2313;2581325;523622;3059558;1079219;523295;0;2918;29141;16462;32242427;479729;4761;36328;36328;0;0;191893;0;75787;192592;-698;474750;100653;-123909;0;0;0;0;895519;0;0;0;0;0;0;0;0;0;0;452193;LE BLANC;12;Société par actions simplifiée
350379251;APRIL MON ASSURANCE;35037925103492;6622Z;;;69003;30/04/1989;De 250 à 499 salariés;0;6131000;0;0;0;0;0;667000;9526000;877000;0;0;297000;0;11367000;0;0;17571000;580000;0;-2326000;50000;0;901000;0;0;1207000;1000;216000;4804000;4647000;0;2262000;0;0;0;13137000;17570000;0;25527000;0;25527000;25367000;0;1628000;29497000;0;0;0;0;14129000;2044000;11274000;5430000;847000;0;1021000;335000;1144000;36225000;-6729000;4668000;2000;14000;0;0;79000;57000;0;120000;-41000;-2326000;221000;-11000;10547000;1820000;0;0;0;0;0;0;0;0;3482000;0;14000;0;0;-2075000;LYON 3EME;12;Société par actions simplifiée
302278486;ETABLISSEMENTS BORNOT ET SERRE;30227848600022;4671Z;;;63800;01/01/1975;De 6 à 9 salariés;0;6292;0;0;0;0;24732;12167;1628774;113390;0;0;854673;14765;2648501;0;0;2654792;320000;0;69492;422397;0;0;0;0;0;0;0;2161092;71303;0;0;0;0;0;2232395;2654792;0;26247293;213415;26460707;27840401;0;37643;26495626;25384387;5827;3275;0;615937;28929;269310;100610;2273;0;0;0;0;26410546;85079;12;0;0;0;0;10023;0;0;1833;8190;69492;0;23789;0;0;0;0;0;0;0;0;0;0;0;-2725;0;0;0;85091;COURNON D'AUVERGNE;12;Société par actions simplifiée
484534029;PHOEBUS;48453402900034;4511Z;;;95660;23/09/2005;De 1 à 2 salariés;0;49215;0;0;0;0;1178880;0;503047;376091;0;0;506900;871962;3436879;0;0;3486094;392600;0;91001;797081;0;0;0;0;1216;0;0;2603949;28597;0;55250;0;0;0;2689013;3486094;1216;0;0;21892205;22189679;0;284;21893019;18765890;425686;11580;0;2270603;14074;217319;9757;0;35588;0;0;489;21750987;142032;0;6424;6424;0;0;0;0;0;2043;-2043;91001;0;42564;0;6633;0;11292;0;0;0;0;0;0;0;0;0;0;0;135608;CHAMPAGNE-SUR-OISE;12;Société à responsabilité limitée (SARL)
788374734;SOPODIS / INTERMARCHE;78837473400036;4711F;;;85600;01/01/1974;De 50 à 99 salariés;0;1075649;4353;0;0;0;1228550;0;76401;258262;0;0;227437;22944;1817948;0;0;2893598;300000;0;123000;924756;0;0;0;0;651882;134189;0;896402;275290;1013;10063;0;0;0;1968841;2893598;0;0;0;0;16291668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;139180;0;28844;289214;0;0;0;0;89548;0;0;0;0;0;0;MONTAIGU-VENDEE;12;Société par actions simplifiée
317753986;ARIANE INTERNATIONAL;31775398600031;4649Z;;;78170;01/01/1980;De 10 à 19 salariés;0;114827;0;0;0;0;4167728;0;3300426;264183;0;0;438004;154178;8324519;0;0;8439345;1010800;3795570;-570071;5237378;0;0;0;0;5090;1819947;-57877;1113304;256467;0;65036;0;0;0;3201967;8439345;5090;10657464;0;10657464;9595685;0;243753;10901271;5676578;-266627;418606;0;4178047;26669;868311;413554;39688;0;202930;0;14931;11572687;-671416;146230;27477;159635;0;0;137906;0;0;23156;114750;-570071;0;0;31562;123862;0;43921;0;0;0;0;0;1949935;0;0;0;0;0;-684822;LA CELLE-SAINT-CLOUD;12;Société par actions simplifiée
383783248;ESPACE AUTOMOBILE;38378324800016;4511Z;;;22950;05/12/1991;De 10 à 19 salariés;0;196386;0;0;0;0;1959120;0;617497;357302;0;0;433897;11503;3379319;0;0;3575705;130000;0;100743;641301;0;0;0;0;139446;61754;59224;2221574;375072;0;77333;0;0;0;2934404;3575705;0;12126219;32412;12158631;9570119;0;183950;12350349;10609708;-32483;0;0;571784;54781;598531;216811;26560;0;108067;0;61488;12215248;135101;0;15485;15485;0;0;14758;1063;144;2977;11781;100743;0;30654;0;68622;0;136439;23797;0;0;0;0;148524;0;0;0;0;0;119616;TREGUEUX;12;Société par actions simplifiée
411280290;BELEOKING;41128029000015;4711D;;;16260;31/01/2010;De 20 à 49 salariés;0;685599;5250;0;0;0;474087;4509;101519;119824;0;92948;183746;6477;988360;0;0;1673959;40000;0;161108;372206;0;0;0;0;270108;422490;750;405598;185579;14999;2229;0;0;0;1301753;1673959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1104;85263;0;21109;134792;0;0;0;0;55755;0;0;0;0;0;0;CHASSENEUIL-SUR-BONNIEURE;12;Société par actions simplifiée
342649506;EUROCHIMIC-SOCHIPHARM / ELCOPHARMA;34264950600074;2041Z;;;89500;05/10/1987;De 20 à 49 salariés;0;623448;617791;0;0;263722;0;0;429107;708922;0;0;834162;15385;2869089;0;0;3492537;708648;0;106767;1145084;0;0;0;0;45989;0;0;1398162;416788;0;486514;0;0;0;2347453;3492537;0;10099316;357225;10456541;10784824;35654;48592;10678951;102188;0;5516624;-42806;2718435;145059;1363695;582830;114101;0;25101;0;556;10525783;153168;7523;90734;90734;0;0;3925;0;0;24432;-20507;106767;0;-57317;17265;75891;0;62385;34005;0;0;0;0;0;0;39265;0;0;0;69957;VILLENEUVE-SUR-YONNE;12;Société par actions simplifiée
