SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
672024577;IVOIRE;67202457700021;4791A;;;95330;12/07/1977;De 20 à 49 salariés;0;781421;0;0;0;0;379640;0;88103;113412;0;0;499731;54456;1135342;0;0;1916763;200000;332612;-278249;355805;0;0;0;398306;132665;226063;0;217471;400981;0;183757;0;0;1715;1560958;1916763;132665;8167285;0;8167285;8892754;0;40332;8208743;2046678;47399;100429;0;2960169;136064;1486148;686400;61905;0;79179;0;935757;8540127;-331385;936;1835;1891;0;0;70229;0;0;16138;54091;-278249;0;0;1400;162061;0;17910;0;0;0;0;0;0;0;0;0;0;0;-332340;DOMONT;12;Société par actions simplifiée
753462878;VISEA COUTURIER / VISEA;75346287800038;4661Z;;;84150;21/08/2012;De 10 à 19 salariés;0;121747;0;0;0;0;192095;0;2144585;103815;0;0;910801;2237;3353533;0;0;3475279;150000;0;206101;740096;0;0;0;0;101365;95196;0;1779742;528213;0;230667;0;0;0;2735183;3475279;0;4673739;0;4673739;3035072;0;19237;4693071;3161884;-96186;0;0;698451;13643;400167;161510;31333;0;11828;0;460;4383092;309980;0;4815;4815;0;0;0;0;0;0;0;206101;0;99063;0;74589;0;362164;23955;0;0;0;0;509673;0;0;0;23196;0;305164;VIOLES;12;Société à responsabilité limitée (SARL)
349990549;STE DISTRIBUTION IDF FIOUL;34999054900025;4799A;;;77550;01/03/1989;De 6 à 9 salariés;0;2210;0;0;0;0;3792;0;428731;58836;0;2000000;259180;1474;2752015;0;0;2754225;53460;0;-66537;2456966;0;2000;0;0;948;0;388;206337;87584;0;0;0;0;0;295259;2754225;948;6601212;0;6601212;5595971;0;8714;6609971;5801368;1459;0;0;631969;11119;195012;87350;2327;0;5332;0;11897;6747837;-137866;14987;656;656;0;0;52228;52000;4129;4129;48099;-66537;0;-8898;163771;39553;0;14757;0;0;0;0;0;0;0;0;0;0;0;-123534;REAU;12;Société à responsabilité limitée (SARL)
403761588;MAYENA / BRICOMARCHE;40376158800017;4752B;;;53100;01/02/1996;De 20 à 49 salariés;0;549361;0;0;0;0;1752826;0;38601;156373;0;200000;445435;3186;2596421;0;0;3145782;185098;0;376801;2566428;0;0;0;0;101237;0;1348;285784;174381;1038;15566;0;;0;579354;3145782;0;4361793;0;4361793;;7133;18422;4399661;2699694;10849;2525;0;557291;74696;496953;126118;28389;0;1176;0;317;3998008;401653;34534;792;792;0;0;57481;0;0;450;57031;376801;0;115625;6874;35853;0;55633;27699;0;0;0;0;20643;0;0;0;0;0;435395;MAYENNE;12;Société par actions simplifiée
378797468;MLS;37879746800048;4638A;;;74650;18/07/1990;De 1 à 2 salariés;0;208525;0;0;0;0;732603;20067;667192;141194;0;0;325446;8886;1895387;0;0;2103911;500000;0;77154;739346;0;0;0;0;670484;1079;0;613495;71253;0;5024;0;0;3230;1364566;2103911;670484;5707876;41399;5749275;6385149;0;6346;5755846;4284984;294377;2408;0;591439;119580;167605;58257;25741;0;28850;0;8105;5581346;174499;3061;53273;53273;0;0;8172;0;0;5825;2346;77154;0;49480;0;10631;672;1984;0;0;0;0;0;0;0;0;0;0;0;124288;CHAVANOD;12;Société par actions simplifiée
381043835;PROVENCE SERVICE INTERIM;38104383500044;7820Z;;;13001;07/02/1991;De 6 à 9 salariés;0;262963;0;0;0;0;0;0;1072083;315058;0;0;10131;3974;1401247;0;0;1664210;96000;-237199;-266949;440198;0;0;0;0;402103;0;0;54401;762099;0;5409;0;0;0;1224012;1664210;400174;4991015;0;4991015;5113991;2231;48075;5041321;0;0;0;0;212942;148728;3593622;1065971;17660;0;58062;0;12616;5109602;-68280;330;17392;17392;0;0;700;0;0;182307;-181607;-266949;0;0;504976;175084;0;310356;17044;0;0;0;0;5108;0;0;0;6380;0;-85342;MARSEILLE 1;12;Société à responsabilité limitée (SARL)
810283473;SOCIETE DE TERRASSEMENT ET DE RECYCLAGE DE L'OCEAN INDIEN;81028347300017;4312A;;;97410;17/03/2015;De 50 à 99 salariés;0;565587;0;0;0;0;317550;440380;1104863;328323;0;0;67991;3356;2262463;0;0;2828049;1000;320745;358914;680759;0;0;0;0;0;0;0;1573363;549936;0;23992;0;;0;2147290;2828049;0;5554866;0;5554866;;1044;0;5585581;0;89244;357389;0;3059162;80917;1261007;398896;86083;0;0;0;368;5333066;252515;0;25141;25141;0;0;226703;0;0;67865;158838;358914;0;27298;0;311100;0;88404;0;0;0;0;0;0;0;0;29556;0;0;227374;SAINT-PIERRE;12;Société à responsabilité limitée (SARL)
418126918;SA CEAS MATERIAUX;41812691800014;4391A;;;05230;23/03/1998;De 10 à 19 salariés;0;1709740;0;18000;0;0;1027077;0;527764;215462;0;0;696055;18877;2503235;0;0;4212975;95072;0;-52518;2953880;0;0;0;0;276377;25089;0;689388;205511;0;62731;0;0;0;1259095;4212975;1097;4663875;0;4663875;4467997;11106;10515;4649212;2755841;46857;0;0;512176;79572;754287;347963;189938;0;1068;0;1718;4689421;-40209;0;8139;8139;0;0;67044;0;0;71453;-4410;-52518;0;-240;4033;93345;0;1146;134600;0;0;0;0;0;0;-38766;0;11020;0;-48349;LA BATIE-NEUVE;12;Société par actions simplifiée
492583943;ENTREPRISE GONCALVES PLAN;49258394300039;4322A;;;77000;01/11/2006;De 10 à 19 salariés;0;126561;8235;0;0;0;0;0;701300;70022;0;20770;800588;11269;1612185;0;0;1738746;10000;0;158272;1048637;0;22460;0;0;0;59181;0;188567;199956;0;2005;0;0;217937;667648;1738746;0;2873594;0;2873594;2943052;0;8196;2881791;0;0;935739;-1455;693602;34981;678162;317679;29962;0;0;22460;1;2711133;170658;55866;81;81;0;0;2480;0;0;13806;-11326;158272;0;56845;0;41463;0;151879;5028;0;0;0;0;0;0;0;0;51938;0;226444;VAUX-LE-PENIL;12;Société à responsabilité limitée (SARL)
482962362;PHARMACIE DU MOUFIA;48296236200018;4773Z;;;97490;04/07/2005;De 20 à 49 salariés;0;2275640;0;0;0;0;327099;2585;42807;93381;0;20250;213477;6343;705942;0;0;2981581;240000;1606637;336478;2466902;0;0;0;0;289;127488;41;237757;149104;0;0;0;0;0;514680;2981581;0;0;0;4437678;4663592;3889;5779;4447718;2785103;19056;6356;0;235015;30100;639372;252245;13650;0;3528;0;5454;3989880;457839;16005;1786;1786;0;0;1688;0;0;322;1366;336478;0;136946;3602;90002;0;8999;115537;0;0;0;0;0;0;0;0;0;0;472058;SAINT-DENIS;12;Société par actions simplifiée
339852980;KLS;33985298000038;6202A;;;38240;30/09/1986;De 20 à 49 salariés;0;97843;0;0;190142;0;0;0;1073374;15530;0;500000;1017493;23294;2819833;0;0;2917675;85000;0;459433;1461344;0;135699;0;0;249532;110;0;65926;580595;0;75000;0;0;348995;1320157;2917675;0;2653952;1005046;3658998;3394585;0;1061;3749210;124875;599;0;0;872068;64563;1450775;561899;38161;0;15300;32572;4484;3165296;583914;32928;536;536;0;2427;5583;0;0;961;4622;459433;0;161495;18360;188165;40369;87351;0;0;0;0;0;0;474;78001;0;0;0;616306;MEYLAN;12;Société par actions simplifiée
387731599;TRANSDEL;38773159900024;4941A;Jugement d'ouverture d'une procédure de redressement judiciaire;31/12/2021;97224;01/06/1992;De 20 à 49 salariés;0;548894;0;0;0;0;0;559;319566;80664;0;50787;2979;11198;465754;0;0;1014648;250000;121145;-75456;296452;0;0;0;0;170554;24;0;203830;319621;24152;16;0;;0;718196;1014648;43991;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DUCOS;12;Société à responsabilité limitée (SARL)
341190106;BOURGEOIS PUBLICITE;34119010600011;1812Z;;;35760;01/04/1987;De 20 à 49 salariés;0;479705;426473;124075;0;0;0;0;635828;243876;0;4567;415882;51010;1901712;0;0;2381417;76800;0;113755;1087793;0;0;0;0;0;48;0;888432;299263;0;105881;0;;0;1293624;2381417;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-GREGOIRE;12;Société par actions simplifiée
351047626;STATION SERVICE DU LAGON;35104762600012;4711C;;;97434;02/06/1989;De 10 à 19 salariés;0;1500211;0;0;0;0;183656;13513;23724;213670;0;401160;436068;6861;1278652;0;0;2778863;110000;0;184922;1833250;0;219982;0;0;38858;147231;0;273369;156778;0;109394;0;0;0;725631;2778863;0;8280155;0;8280155;7963121;0;1933;8283549;6966884;135147;772;0;386731;46171;407925;123926;74635;0;470;0;3290;8145953;137596;60684;4661;4661;0;0;210972;0;0;178441;32530;184922;0;41227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193619;SAINT-PAUL;12;Société à responsabilité limitée (SARL)
378418008;IMPRESSIONS DE L ENCLOS;37841800800017;1812Z;;;34725;28/05/1990;De 20 à 49 salariés;0;715056;399585;61361;0;0;0;0;577617;742949;0;0;3321;815;1785647;0;0;2500703;40000;476853;130641;1574175;0;3268;0;0;373750;0;0;356451;188485;0;4573;0;;0;923259;2500703;0;3341168;0;3341168;;0;19433;3355987;0;0;1485739;-18898;540305;58764;684074;274239;169148;0;285;0;1199;3194855;161132;2287;5092;5092;0;0;17530;15201;3268;8265;9265;130641;15529;21421;16868;104236;0;17401;90856;0;0;0;0;0;0;-5344;0;0;0;158326;SAINT-FELIX-DE-LODEZ;12;Société par actions simplifiée
332012954;SOCIETE D'EQUIPEMENT DE CHAUFFAGE ET DE PLOMBERIE;33201295400043;4322B;;;69520;01/04/1985;De 10 à 19 salariés;0;124470;146017;73570;0;0;0;0;1130792;277359;0;0;78611;389;1706738;0;0;1831207;144826;0;55688;558849;0;0;0;0;46110;10607;0;643055;195306;0;377281;0;0;0;1272358;1831207;1919;3257851;0;3257851;3781286;0;42420;3373863;0;0;1210210;-9049;1166796;32925;575190;316186;16596;0;0;0;480;3309334;64529;3803;5198;5198;0;0;3528;0;4024;10527;-6999;55688;0;447;0;0;0;0;5600;0;0;0;0;0;0;73570;0;6908;0;63134;GRIGNY;12;Société à responsabilité limitée (SARL)
398136770;ETABL LAFFAGE CHRISTIAN ET FILS;39813677000029;4623Z;;;32240;01/07/1994;De 3 à 5 salariés;0;105186;0;0;0;0;2541;0;183632;289507;0;0;31865;2138;509682;0;0;614868;30490;0;21979;154438;0;0;0;0;125170;0;0;307910;27349;0;0;0;0;0;460430;614868;0;2272124;944691;3216815;0;-583;0;3216285;2941354;9321;864;0;162301;10572;53731;12745;8771;0;0;0;595;3200254;16031;1;3885;3885;0;0;13295;0;0;203;13092;21979;0;3261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12148;MONLEZUN D'ARMAGNAC;12;Société à responsabilité limitée (SARL)
