SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
424736940;FECOMAP / INTERMARCHE;42473694000018;4711D;;;51500;30/08/1999;De 20 à 49 salariés;0;524096;0;0;0;0;421573;0;38720;102266;0;0;15007;14408;591975;0;0;1116071;51833;0;-71448;212581;0;8899;0;0;401220;37472;0;297546;151475;0;6879;0;0;0;903490;1116071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SILLERY;12;Société par actions simplifiée
378814776;TRISON / SUPER U;37881477600019;4711D;;;21540;19/06/1990;De 20 à 49 salariés;0;1065298;0;0;0;0;580702;1669;26950;93186;0;0;1132744;20092;1855343;0;0;2920642;127500;0;239703;777304;0;0;0;0;490763;652926;630;813002;181412;3600;261;0;0;743;2143338;2920642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SOMBERNON;12;Société par actions simplifiée
341248375;AQUISOL / SARL AQUISOL;34124837500022;4631Z;;;47160;04/05/1987;De 1 à 2 salariés;0;18634;0;0;0;0;0;0;256474;57783;0;0;58535;0;372792;0;0;391426;92950;0;-31656;227407;0;0;0;0;25;31616;0;90569;30531;0;11278;0;0;0;164019;391426;0;6146845;0;6146845;5161910;0;0;6146852;5734219;0;158634;0;119524;2586;89049;33632;0;0;37079;0;3784;6178508;-31656;0;0;0;0;0;0;0;0;0;0;-31656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-31656;RAZIMET;12;Société à responsabilité limitée (SARL)
388993891;MEDIACO RHONE-ALPES / MEDIACO INDUSTRIE;38899389100018;4399E;;;69630;26/10/1992;De 20 à 49 salariés;0;1058621;0;0;0;0;0;0;1404639;2456538;0;0;39651;29193;3930023;0;0;4988644;1700000;0;1998019;3878453;0;20000;0;0;23880;0;0;531268;501304;0;33738;0;0;0;1090191;4988644;23880;5933586;72741;6006327;5188140;0;500077;6626464;0;0;-2344;0;4463420;103509;1207205;392762;14349;0;10076;0;21711;6210689;415775;1008155;11426;11426;0;0;630083;0;0;44569;585513;1998019;0;0;66402;100153;0;268376;0;0;0;0;0;0;0;0;0;730187;0;1412505;CHAPONOST;12;Société par actions simplifiée
441926581;TRIO TRAVAIL TEMPORAIRE;44192658100071;7820Z;;;75001;02/05/2002;De 3 à 5 salariés;0;62488;0;0;0;0;0;983;3094988;464058;0;0;545058;634;4105719;0;0;4168207;95930;703758;536619;1354938;0;32028;0;0;82149;603633;0;74913;17054336;0;263670;0;0;0;2761242;4168207;0;9784071;0;9764071;8558937;0;91902;9858571;0;0;0;0;1076866;397756;5816200;1639194;3275;0;0;716227;4953;9147431;711139;0;24;4645;0;0;0;0;0;23130;-23130;536619;60572;65673;0;678070;154331;679786;0;0;0;0;0;0;0;0;0;0;0;708194;PARIS 1;12;Société par actions simplifiée
492262266;SOCIETE NOUVELLE DE DISTRIBUTION ALIMENTAIRE;49226226600033;4639B;;;06580;01/10/2006;De 20 à 49 salariés;0;1010529;0;0;0;0;1513650;0;2154038;868003;0;0;121300;103282;4760273;0;0;5770801;356300;652272;124508;1179150;0;0;0;0;2746774;0;0;941856;185962;0;717060;0;0;0;4591652;5770801;1817354;14792795;91787;14884582;14588190;1094;79145;14976747;10449235;270190;75010;0;2610623;85201;850230;230604;71800;0;46285;0;58224;14747403;229345;84459;68418;68418;0;0;17870;17870;105520;117531;-99661;124508;0;21216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245385;PEGOMAS;12;Société à responsabilité limitée (SARL)
349081612;LES PROVINCIALES;34908161200039;4120A;;;49450;04/01/1989;De 10 à 19 salariés;0;28080;0;0;75431;0;0;80;523093;417962;0;1100000;762647;39334;2918547;0;0;2946627;75000;0;259381;1362281;0;0;0;0;36;0;0;950608;633610;0;91;0;0;0;1584346;2946627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113091;78434;341515;0;0;0;0;0;0;0;0;0;0;0;0;SEVREMOINE;12;Société par actions simplifiée
750748451;IVS PRO;75074845100010;4719B;;;75011;01/04/2012;De 3 à 5 salariés;0;10537;0;0;0;0;64552;0;342555;127230;0;0;136319;121268;791923;0;0;802460;15000;101463;27042;145005;0;0;0;0;5005;17816;0;556978;77657;0;0;0;0;0;657455;802460;0;563248;4359954;4923202;5246813;2833;4007;4930097;4412109;34134;0;0;288051;4311;146808;44479;4176;0;0;0;23;4934092;-3995;34966;4;4;0;0;0;0;0;2610;-2610;27042;0;1317;0;15627;0;41147;0;0;0;0;0;0;0;0;0;0;0;30968;PARIS 11;12;Société à responsabilité limitée (SARL)
391158698;JARNIAS TRAVAUX SPECIAUX;39115869800038;4399D;;;94240;19/04/1993;De 20 à 49 salariés;0;306049;16821;0;0;0;0;0;1278168;230592;0;1150;91528;39017;1657279;0;0;1963329;100000;0;-4799;473593;0;300000;0;0;168767;104744;2445;522723;282092;0;98313;0;0;10648;1189735;1963329;0;4644523;0;4644523;3763326;13905;3564;4662002;2224;0;203008;-8689;3091295;39804;649376;554970;97902;0;30996;0;11;4660902;1100;319;6939;6939;0;0;7091;0;0;6370;720;-4799;0;0;0;0;0;0;77650;0;0;0;0;0;0;0;0;0;0;-5520;L'HAY-LES-ROSES;12;Société par actions simplifiée
334099983;DUBOURGEAT ENTREPRISE;33409998300010;4391B;;;73200;23/10/1985;De 20 à 49 salariés;0;838806;223155;0;0;23480;0;1143;1502933;263659;0;0;476671;15714;2506755;0;0;3345561;400000;0;159342;1690094;0;0;0;0;294258;97517;0;658779;596649;0;8265;0;0;0;1655467;3345561;1471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ALBERTVILLE;12;Société par actions simplifiée
316420561;FRAMETO;31642056100060;4612B;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement de conversion en redressement judiciaire de la procédure de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"08/02/2011
20/07/2010
31/01/2010
26/11/2009";14650;25/07/1985;De 20 à 49 salariés;0;1229826;488721;124358;0;311447;0;12793;1558095;206655;0;0;6274;39421;2747765;0;0;3977591;327375;0;27;878544;202436;120540;0;0;976074;715257;0;401699;330869;14160;338012;0;0;0;2776071;3977591;126892;4605398;0;4605398;0;8000;176143;4859972;0;0;1169046;-64336;1868883;106945;1275524;550937;282728;0;29656;11000;263;5230647;-370675;0;33875;33875;0;0;504702;0;0;101859;402843;27;0;-1733;117879;144675;0;44735;235926;0;0;0;0;0;0;70330;0;0;0;-404549;CARPIQUET;12;Société par actions simplifiée
348974080;SCI LA RIVE;34897408000064;6820B;;;75009;15/03/1988;0 salarié pendant l'année;0;1929029;0;0;0;0;0;869965;579881;151644;0;0;23287;0;1624778;0;0;3553807;1530;0;3450370;565876;0;0;0;0;0;1192693;20445;824772;144277;0;220677;0;0;585963;2987931;3553807;0;4466985;0;4466985;4233733;0;0;4499523;0;0;0;0;665305;107764;0;0;77006;0;51273;0;150001;1051351;3448171;2199;0;0;0;0;0;0;0;0;0;3450370;0;0;291064;0;144208;0;0;0;0;0;0;0;0;0;0;0;0;3450370;PARIS 9;12;Société civile
347906877;SARL HOMMES ET CHATEAUX;34790687700027;4617B;;;92230;01/07/1988;De 50 à 99 salariés;0;0;0;0;0;0;0;0;1926983;46512;0;0;875328;0;2848824;0;0;2848824;8000;659732;67953;736485;0;0;0;0;0;0;0;11002;2096916;0;4420;0;0;0;2112338;2848824;0;7521426;0;7521426;7070786;0;0;7521436;0;0;0;0;689027;205724;4667965;1858142;0;0;0;0;20941;7441800;79635;0;0;0;0;0;0;0;0;2136;-2136;67953;0;9546;0;737113;0;349850;0;0;0;0;0;0;0;0;0;0;0;79635;GENNEVILLIERS;12;Société à responsabilité limitée (SARL)
323997932;PROJI;32399793200047;2221Z;;;77820;01/03/1982;De 10 à 19 salariés;0;692838;413058;0;0;221912;0;37501;585459;159637;0;0;254457;7176;1679203;0;0;2372041;182000;0;268981;896800;0;118610;0;0;523924;0;0;607254;168706;0;56745;0;0;0;1356631;2372041;0;4071828;22256;4094084;2715867;1561;22482;4161015;0;0;2726790;-115421;598402;28571;343710;134015;31753;0;0;5335;2209;3755365;405649;2021;11286;11286;0;0;0;0;0;0;0;268981;35447;91956;0;0;0;0;18069;0;0;0;0;0;0;42627;0;0;0;396384;LE CHATELET-EN-BRIE;12;Société par actions simplifiée
378480792;INTER CHEMINEE TOITURE / INTER CHEMINEE TOITURE;37848079200035;4391B;;;59810;01/01/1990;De 20 à 49 salariés;0;440556;0;0;0;0;13930;0;670571;644863;0;2695;86272;0;1418331;0;0;1858887;250000;0;196481;1213351;0;0;0;0;133948;0;3989;291906;181971;0;33721;0;0;0;645536;1858887;0;3155378;0;3155378;3161413;0;29736;3185741;775258;6444;0;0;533958;42444;715761;271732;91979;0;21904;0;474239;2933719;252021;0;4984;4984;0;0;63772;0;0;49904;13868;196481;0;64424;73691;57088;0;84300;186320;0;0;0;0;105035;0;0;0;0;0;247037;LESQUIN;12;Société à responsabilité limitée (SARL)
382648723;AMIQUAR;38264872300031;7010Z;;;75001;04/07/1991;0 salarié pendant l'année;0;64714181;0;0;0;0;0;0;5097;114176;0;0;19781027;12005;19912306;0;1286;84627773;10080000;25553906;6515564;57765057;0;0;0;0;21974325;790196;0;36799;3654;0;4057200;0;0;540;26862716;84627773;0;2443864;0;2443864;2075242;0;0;2443867;0;0;0;0;2277599;8033;0;0;1034;0;0;0;3;2286669;157198;7607818;225162;1198315;973153;209907;60044;0;0;109820;-49776;6515564;0;1361;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6566701;PARIS 1;12;Société anonyme à conseil d'administration
413847690;S.E.CASSIGNOL EQUIPEMENT DE LOISIRS / INTER SPORT;41384769000018;4764Z;;;09100;15/11/1997;De 10 à 19 salariés;0;129991;0;0;0;0;870060;0;46020;115171;0;0;306747;36518;1374517;0;0;1504508;40000;0;156304;598513;0;0;0;0;0;647929;40;153904;100706;0;3414;0;0;0;905994;1504508;0;3114126;0;3114126;0;0;43109;3159117;1900690;30574;1857;0;502454;39526;389016;75064;32843;0;0;0;5558;2977585;181531;33258;36;36;0;0;0;0;0;0;0;156304;0;58449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214753;PAMIERS;12;Société par actions simplifiée
