SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
523846905;SAS CAP SUD;52384690500025;4711F;;;36250;13/07/2010;De 100 à 199 salariés;0;1661878;6302;0;0;0;3227220;0;499908;1382872;0;0;497472;140807;5754582;0;0;7416460;10000;-2699839;564205;-2125634;0;81823;0;0;4776378;1104688;0;2510889;860228;0;181392;0;;26696;9460271;7416460;1532226;39681767;0;39681767;;0;278386;40040757;31113246;-75172;47909;-3151;3975543;636138;2569740;574862;387605;0;58019;81823;43144;39409708;631049;7445;141885;141885;0;0;93936;0;3114;29806;64130;564205;0;-3467;0;0;0;0;343777;0;0;0;0;0;0;0;0;0;0;496609;SAINT-MAUR;12;Société par actions simplifiée
452532740;SOCIETE DE GESTION DES MARQUES / SOGEMA EYEWEAR;45253274000027;4643Z;;;01100;05/03/2004;De 50 à 99 salariés;0;973207;0;0;0;0;3514986;199390;2464580;924867;0;0;238957;71789;7414568;0;0;8387776;535000;0;345012;1270848;0;505312;0;0;539346;0;1101255;1465018;2182931;0;1322808;0;0;0;6611359;8387776;32489;11832524;55845;11888369;11844154;0;551935;12563859;2381206;567575;1564322;0;2792898;207284;2374506;796545;142511;0;499566;0;751641;12078053;485805;5625;29125;29125;0;0;90491;90491;51166;57711;32780;345012;64800;85273;0;0;0;0;0;0;0;0;0;0;257;0;0;0;0;462305;ARBENT;12;Société par actions simplifiée
330507575;MONBIL / INTERMARCHE;33050757500018;4711D;;;63160;14/10/1984;De 20 à 49 salariés;0;419054;2645;0;0;0;357028;0;25765;142306;0;1217738;48852;5824;1800157;0;0;2219212;60980;0;363239;1070564;0;19352;0;0;64358;728505;0;184057;152375;0;0;0;0;0;1129295;2219212;48974;9365217;0;9365217;8666966;0;39229;9404768;7710143;21934;10777;535;389999;82069;497587;142062;74769;0;0;0;751;8930625;474143;34307;44058;44058;0;0;51566;0;0;44033;7533;363239;0;108685;16;59584;0;13369;0;0;0;0;0;0;0;0;0;0;0;464392;BILLOM;12;Société par actions simplifiée
432457554;SOC DES EAUX DE BASSE VALLEE;43245755400025;1107A;;;97442;03/07/2000;De 20 à 49 salariés;0;7366182;850428;0;0;251304;321;108340;1794226;4871882;0;0;238609;377117;8492227;0;0;15858410;86900;52786;1766349;13155897;0;16992;0;0;587;6470;0;2197858;199562;0;281044;0;0;0;2685521;15858410;0;10471874;0;10471874;9702160;257512;149657;10877919;139023;-321;2589838;58214;4682245;316674;934306;160559;814846;0;180505;0;71209;9947097;930823;25535;5653;5653;0;0;1147922;0;227449;309288;838634;1766349;5585;17404;32348;91754;0;1925;0;0;0;0;0;0;0;-79458;0;0;0;950704;SAINT-PHILIPPE;12;Société par actions simplifiée
379658404;SURGELAISE;37965840400023;4711D;;;17700;02/10/1990;De 20 à 49 salariés;0;350911;0;0;0;0;639800;0;103900;158194;0;1120016;151015;23734;2196658;0;0;2547569;521568;-36347;65836;740048;0;0;0;0;890214;83736;0;581500;233916;4511;13643;0;0;0;1807521;2547569;429804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4730;87507;0;40578;80280;0;0;0;0;43151;0;0;0;0;0;0;SURGERES;12;Société par actions simplifiée
330136763;SOFAMA SARL / MENUE CULTURE;33013676300043;4661Z;;;19100;01/07/1984;De 20 à 49 salariés;0;611245;0;0;0;0;1992977;0;711015;46051;0;1102;554502;2266;3307912;0;0;3919158;190000;0;309908;2420842;0;0;0;0;153822;372388;0;657925;227475;0;85701;0;0;1005;1498316;3919158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13955;62425;17214;28783;53923;0;0;0;0;10682;0;0;0;0;0;0;BRIVE-LA-GAILLARDE;12;Société à responsabilité limitée (SARL)
434972980;DUVAL ETANCHEITE;43497298000032;4399A;;;35370;03/04/2001;De 20 à 49 salariés;0;71312;210433;0;0;0;0;1328;1602768;139799;0;0;289555;81178;2325062;0;0;2396375;300000;0;18633;1049586;0;0;0;0;10069;5623;0;911003;403213;0;16879;0;;0;1346788;2396375;0;6981463;0;6981463;;0;65010;7046473;0;0;3303106;-101192;2336573;68812;902093;589309;16174;0;0;0;9500;7124377;-77903;35;2396;2396;0;0;102619;0;2470;4980;97638;18633;0;-1260;0;0;0;0;2631;0;0;0;0;0;0;0;0;0;51963;-80265;TORCE;12;Société à responsabilité limitée (SARL)
808014120;SAINTDODIS;80801412000014;4711D;;;75007;01/12/2014;De 20 à 49 salariés;0;2973820;0;0;0;0;111841;0;18261;348818;0;0;102343;0;581265;0;0;3555086;270000;0;234112;796603;0;0;0;0;1974572;0;0;443125;206013;0;134770;0;0;0;2758482;3555086;10087;7162531;0;7162531;7389166;0;0;7163612;5256604;15501;9266;0;568414;45686;680863;161073;75575;0;0;0;2964;6815950;347662;1891;40623;40623;0;0;0;0;0;2858;-2858;234112;0;71960;0;0;0;0;424738;0;0;0;0;0;0;0;0;0;0;308930;PARIS 7;12;Société à responsabilité limitée (SARL)
412971301;ESBE;41297130100038;4674B;;;92150;10/06/1997;De 6 à 9 salariés;0;43321;0;0;0;0;0;0;1009561;38745;0;0;199975;1344;1249625;0;0;1292946;25154;649819;252210;929698;0;0;0;0;0;0;0;156601;206646;0;0;0;0;0;363248;1292946;0;3848753;1828493;5677246;4833948;0;0;5678528;4211131;0;0;0;499609;34322;398150;171750;6971;0;0;0;735;5322669;355859;0;3326;3326;0;0;0;0;0;196;-196;252210;0;100127;9025;59353;38992;39296;0;0;0;0;0;0;0;0;0;0;0;352533;SURESNES;12;Société à responsabilité limitée (SARL)
317234706;CENTRE D'EDUCATION ROUTIERE RHONE ALPES / AUTO-ECOLE MARIETTON;31723470600016;8553Z;;;69670;01/01/1979;De 50 à 99 salariés;0;188485;0;0;0;0;0;1100;248008;236218;0;717548;1854784;24367;3082027;0;0;3270512;20000;0;543995;1020777;0;0;0;0;804;856224;695785;105203;586518;0;5198;0;0;0;2249735;3270512;804;4920550;0;4920550;4676122;11961;108054;5040821;0;0;187270;0;1504459;88174;1629593;797839;40627;0;0;0;36304;4284269;756552;2011;8611;8611;0;0;79908;0;0;45711;34196;543995;49005;191148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;749951;VAUGNERAY;12;Société à responsabilité limitée (SARL)
