SIREN;Dénomination;Code APE;Adresse;Code postal;Tranche effectifs;SIRET;Date de création;TOTAL (II) (net) (BJNET) 2018 (€);TOTAL (II) (net) (BJNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2018 (€);Autres créances (3) (net) (BZNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2018 (€);Disponibilités (net) (CFNET) 2016 (€);TOTAL (III) (net) (CJNET) 2018 (€);TOTAL (III) (net) (CJNET) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2018 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2018 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2018 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2018 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2018 (€);TOTAL (III) (DR) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes fiscales et sociales (DY) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2018 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2018 (€);TOTAL (IV) (EC) 2016 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts obligataires convertibles (DS) 2016 (€);Autres emprunts obligataires (DT) 2018 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts et dettes financières divers (DV) 2018 (€);Emprunts et dettes financières divers (DV) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Salaires et traitements (FY) 2018 (€);Salaires et traitements (FY) 2016 (€);Intérêts et charges assimilées (GR) 2018 (€);Intérêts et charges assimilées (GR) 2016 (€);Crédit client 2018 (j);Crédit client 2016 (j);Crédit fournisseurs 2018 (j);Crédit fournisseurs 2016 (j);Rotation des stocks 2018 (j);Rotation des stocks 2016 (j);BFR 2018 (€);BFR 2016 (€);Fonds de roulement net global 2018 (€);Fonds de roulement net global 2016 (€);BFRE 2018 (€);BFRE 2016 (€);CA par employé 2018 (€);CA par employé 2016 (€);Liquidité générale 2018;Liquidité générale 2016;Liquidité réduite 2018;Liquidité réduite 2016;CAF 2018;CAF 2016;Autonomie financière 2018;Autonomie financière 2016;MARGE COMMERCIALE  2018 (€);MARGE COMMERCIALE  2016 (€);PRODUCTION DE L'EXERCICE 2018 (€);PRODUCTION DE L'EXERCICE 2016 (€);VALEUR AJOUTEE 2018 (€);VALEUR AJOUTEE 2016 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2018 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2016 (€);Charges de personnel 2018 (€);Charges de personnel 2016 (€);RESULTAT D'EXPLOITATION 2018 (€);RESULTAT D'EXPLOITATION 2016 (€);RESULTAT COURANT AVANT IMPOTS 2018 (€);RESULTAT COURANT AVANT IMPOTS 2016 (€);Produits financiers 2018 (€);Produits financiers 2016 (€)
349642314;LE PUNTOUN;4632C;LD LE PUNTOUN;32300;De 3 à 5 salariés;34964231400018;01/01/1989;4640;4572;650161;1002018;234246;25351;0;0;477809;157381;1416095;1215558;1420735;1220130;41230;41230;0;0;98237;119955;1081960;604001;0;0;0;0;0;0;242862;478719;62890;78976;0;0;0;0;338775;616129;0;0;0;0;29265;51060;0;0;1420735;1220130;0;2137415;121514;0;198189;188322;436;0;0;142,593027091136;42,5830527917728;83,7225613945714;0;5,70438933224297;-309510;493108;1111225;650489;-309510;467756;0;0;0;2,15116737955896;0;2,0966483739154;109618;117363;76,1549479670734;49,5030037782859;440154;350927;701424;0;461779;414432;135629;164207;261755;240101;123935;166204;123569;166555;70;352
339770133;BULTE PLASTIQUES FRANCE;2229B;RUE PIERRE SEGHERS;26800;De 10 à 19 salariés;33977013300033;20/12/1986;39886;27048;345573;312308;46135;21684;0;0;725226;531047;1347004;1088730;1386890;1115778;200000;200000;0;0;267140;158555;1150450;930148;0;0;0;0;2094;309;108192;74762;94556;91399;0;0;0;11171;236440;185630;0;0;0;0;0;5432;10;0;1386890;1115778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387431;377795;1112658;908841;320290;336657;0;0;5,65803027005807;6,36820237439025;4,76595535870488;5,22388378171731;0;0;82,9517842078319;83,363177979849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442447132;SEPPIA;5911A;18 RUE AUGUSTE LAMEY;67000;De 10 à 19 salariés;44244713200022;01/07/2002;531159;1007609;400475;467524;330200;325187;31461;25133;327517;403963;1100407;1238513;1631566;2246123;61000;61000;180560;75364;168238;82447;1003959;1088002;0;0;11719;0;40218;113081;126846;137209;250648;453667;0;0;162685;450470;615888;1158121;0;0;0;0;32131;2473;0;106857;1631566;2246123;2690415;2163618;0;181556;843789;984131;3276;5651;45,27596888708;60,6375138191594;43,9172122787767;32,6991153967095;0;0,365074567734039;197890;-233149;556867;195946;19621;-119209;0;0;2,86107799839308;1,75572498333224;2,86107799839308;1,75249587240362;1071356;713632;61,5334592655155;48,4391104138108;6575;7508;3532437;3746644;2658854;2478018;1394608;1004166;1273789;1504993;91429;88635;74392;83389;0;695
788531432;SYDEL;6619B;37 RUE DES ACACIAS;75017;De 20 à 49 salariés;78853143200029;17/09/2012;960821;895416;272144;223348;121604;89063;17500;7500;109098;187590;533208;507502;1494030;1402918;812000;812000;0;21432;328141;35838;1151408;873451;0;0;0;0;33083;84909;23923;222097;196592;77311;0;0;0;59897;342622;529467;0;0;0;0;85525;21480;0;0;1494030;1402918;835674;491894;953757;543135;583469;358967;614;1037;46,2589132150574;65,6358581901248;15,3672539801878;146,342238565631;0;0;182595;-110667;309195;84423;48129;-139834;0;0;2,32280874048613;1,39737652196419;2,32280874048613;1,39737652196419;336973;40540;77,0672610322416;62,2595903680757;0;0;1789431;1035029;1315919;573409;445931;49406;774764;476373;437117;44067;444437;43333;643;302
492620182;VIGNE DOREE;5610C;LE PT DE PIERRE;44360;De 20 à 49 salariés;49262018200021;30/10/2006;596940;881272;64476;70202;171949;232244;0;0;155325;13948;425359;365460;1022299;1246731;708000;8000;0;66137;-6716;-15865;790967;59071;0;0;0;3377;0;37;104127;100047;118322;195924;0;0;0;0;231333;1184283;0;0;0;0;0;324375;0;0;1022299;1246731;0;2606759;0;0;0;679076;0;110;0;8,19143938251804;0;26,632128988895;0;3,5091985152215;38703;-508359;194027;-494412;-135444;-205213;0;0;1,81299171753151;0,397230976775559;1,69948385869659;0,367955621198553;0;29089;77,3713952571606;4,7380710032878;0;-1555;0;2573803;0;1460405;0;571016;0;855458;0;-11544;0;-11654;0;0
330285065;SARL EQUIP AGRI;4661Z;57 RTE IMPERIALE;10150;De 6 à 9 salariés;33028506500018;01/03/1984;114952;154704;172901;309579;48812;73592;0;0;15477;30898;905074;1448943;1020026;1603647;300000;300000;-27051;0;-265395;25597;37553;593247;0;0;2000;4850;669;1276;46086;385156;76457;92204;0;0;0;0;980473;1005549;0;0;0;0;403238;378916;669;1276;1020026;1603647;0;1703299;0;0;0;284475;0;7083;0;55,2830786021714;0;81,0285865922998;0;219,230059172015;313033;792691;328507;823584;259920;707099;0;0;1,56050329762851;2,293129917176;0,410910325639733;0,660788663166462;0;-39641;3,68157282265354;36,9936151784027;0;534542;0;147725;0;296906;0;-64620;0;352954;0;298;0;-6770;0;15
946750668;CARBOIFUL WALLISER / FRANCE RURALE;4752B;2 RUE DE LA GARE;68640;De 10 à 19 salariés;94675066800026;01/01/1967;160244;171182;158016;104554;792622;829216;0;0;89241;9993;1734611;1824371;1894855;1995553;50000;50000;0;0;32509;37313;561085;503763;0;0;0;0;427394;469461;617027;750699;83118;57084;0;0;0;0;1333770;1491790;0;0;0;0;3671;4944;229037;284166;1894855;1995553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;742664;796993;831906;806986;-50451;-33269;0;0;1,53225423086337;1,4008863271589;0,918829628281332;0,725106430712281;0;0;29,6109728712751;25,2442806580432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443299706;ALTESIS / ALTESIS;6920Z;11 CHE DES ANCIENNES VIGNES;69410;De 10 à 19 salariés;44329970600038;05/09/2002;102115;160328;493429;435820;112717;91056;1797817;1496541;681250;475490;3093578;2506815;3195693;2667142;60000;60000;0;0;190770;113255;1091794;717587;0;0;0;0;0;0;454853;397323;460909;372377;0;0;484309;469492;2103899;1949555;0;0;0;0;675176;682004;0;0;3195693;2667142;1843312;1714624;26133;58922;976461;893357;0;0;80,2830006588408;74,7440390103813;254,880401234568;198,25261077974;0;0;-814212;-732767;1664855;1239263;-450985;-362239;0;0;3,26680142395178;3,13122964592843;3,26680142395178;3,13122964592843;76136;64951;34,1645458434211;26,9047167342421;0;0;1869445;1773545;1326637;1163957;123501;69823;1187269;1083294;237193;119808;258564;141930;21371;23398
512261306;BY MY CAR GROUP;6420Z;43 BD PAUL LANGEVIN;38600;De 1 à 2 salariés;51226130600017;20/04/2009;94997496;85914231;130116;1903945;13221742;8536552;0;0;8233236;4691449;21762606;15239642;117086386;101536050;6505397;6505397;2099925;0;5140410;4184199;46189448;43132805;0;0;0;0;61687748;49709063;464214;1329299;57603;586270;0;0;0;0;70896938;58403245;0;0;0;0;8389987;6610871;0;0;117086386;101536050;2519651;6619070;0;302518;639342;1867475;1102231;561459;15,7073142272481;83,6681703919197;63,8070767898717;81,1045745806365;0;0;12710168;8464883;21269687;13538509;-689086;-179365;0;0;26,3489285914829;7,26341543025282;26,3489285914829;7,26341543025282;4890181;2623761;39,4490338099598;42,4802865583209;0;0;2519651;6921588;306755;1936315;-541696;-775366;828494;2564070;-574844;-410423;4906460;2013947;6583611;3505403
409518750;PYRAMID INFORMATIQUE;5829C;140 RUE CLEMENT FRANCOIS PRUNELLE;34790;De 20 à 49 salariés;40951875000040;01/11/1996;278818;256929;592506;681893;148412;66531;0;0;374748;506381;1143807;1308678;1422625;1565608;40000;40000;0;0;34554;136686;464405;467882;0;0;151610;100358;29840;118436;118606;173797;249656;289783;0;0;339741;351464;806610;997368;0;0;0;0;0;0;276;7565;1422625;1565608;1740061;0;222637;0;818767;0;965;0;91,822875959521;0;53,3165321289473;0;0,221978771084097;0;-7711;-76635;367037;429747;158635;155294;0;0;2,55845462549022;2,34690944296894;2,55580658807926;2,34528524408775;61358;0;32,6442316140937;29,8850031425491;5579;0;1948253;0;1285842;0;74319;0;1154982;0;58597;0;57632;0;0;0
