SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
414385369;TELEVES FRANCE;41438536900023;4652Z;;;77400;01/11/1997;De 10 à 19 salariés;0;14730;1219;0;0;0;461216;0;1717912;27505;0;0;1931377;6524;4145752;0;0;4160482;529597;0;273839;1221596;0;0;0;0;4282;0;0;2355025;476273;0;103305;0;0;0;2938886;4160482;0;12436570;735169;13171739;8141081;0;47863;13219639;10587780;-40105;0;127;968503;73979;822339;351158;8426;0;47770;0;14468;12834444;385195;352;0;175;0;0;0;0;0;250;-250;273839;0;111283;47527;138466;60048;166419;0;0;0;0;0;0;0;0;0;0;0;385372;SAINT-THIBAULT-DES-VIGNES;12;Société par actions simplifiée
307132803;ETABLISSEMENTS TROMONT;30713280300049;4222Z;;;59750;01/01/1976;De 20 à 49 salariés;0;299258;20029;0;0;0;0;7894;2303265;195796;0;0;1183575;46202;3756762;0;0;4056020;187000;0;317507;2110988;0;0;0;0;132;805;8752;941485;704468;34440;254950;0;0;0;1945032;4056020;132;5446256;0;5446256;5353528;3894;33029;5483444;0;0;1430332;-1015;1552735;56978;1146224;808410;80522;0;0;0;579;5074766;408678;17;1211;1211;0;0;8017;0;0;3326;4691;317507;0;94669;1781;151863;0;363824;0;0;0;0;0;0;0;0;0;0;0;407484;FEIGNIES;12;Société par actions simplifiée
440711182;ALAINE SUD EST;44071118200020;4941A;;;30000;17/11/2001;De 50 à 99 salariés;0;1191252;36213;0;0;0;0;0;1428342;852258;0;0;660879;10297;2987989;0;0;4179241;240500;0;7445;825432;0;33500;0;0;1435709;3170;0;1151212;724670;0;5548;0;0;0;3320308;4179241;0;8579317;0;8579317;8652071;12822;452149;9062192;0;0;1083178;6358;5351573;130852;1457180;380262;594505;0;0;33500;7669;9045076;17116;315;7963;7963;0;0;5336;2167;6885;7357;-2022;7445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9467;NIMES;12;Société par actions simplifiée
441220274;P.P.M.P.P.;44122027400043;6820B;;;75116;04/03/2002;;0;21782360;0;0;0;0;0;142275;248416;37676853;0;0;4813591;0;42881135;0;0;64663495;3007500;21182530;750053;25240833;0;0;0;0;34830017;1574660;0;1658585;19809;373764;965826;0;0;0;39422662;64663495;0;5909359;0;5909359;5917155;0;-47425;5863209;0;0;0;0;2169377;1314447;0;0;1392213;0;1907;0;15802;4893746;969463;518095;610871;610871;0;0;394500;0;40180;157705;236795;750053;0;363428;41830;0;0;19809;982500;0;0;0;0;0;0;0;0;0;0;876687;PARIS 16;12;Société à responsabilité limitée (SARL)
333033504;GROUPE PROTECTOR;33303350400023;8010Z;;;06700;01/06/1985;De 100 à 199 salariés;0;79482;60908;0;0;0;0;1546;1041077;327192;0;0;2076824;8982;3516530;0;0;3596012;119040;952833;10967;1621560;0;5000;0;0;381;447848;0;56593;1444404;0;19781;0;0;444;1969452;3596012;0;6691274;0;6691274;7454651;83622;55005;6830004;0;0;16610;-209;338999;185883;5443483;909248;12140;0;420;1500;1027;6909103;-79099;12363;55;55;0;0;82311;57251;3500;4553;77758;10967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-66791;SAINT-LAURENT-DU-VAR;12;Société à responsabilité limitée (SARL)
440085686;ADA SERVICES;44008568600010;7010Z;;;92110;01/01/2002;0 salarié pendant l'année;0;2356465;0;0;0;0;0;0;8843200;315113;0;0;180726;48183;9387222;0;0;11743687;358000;-6215737;2356714;-351023;0;0;0;0;21;4189;33000;1439065;223973;0;10388349;0;0;6113;12094710;11743687;21;5114519;0;5114519;3301196;0;98567;5213088;0;0;0;0;1736525;52984;0;0;478489;0;444088;0;98569;2810654;2402434;4042;64524;64524;0;0;8762;0;0;0;8762;2356714;0;-6000;874834;0;0;191021;0;0;0;0;0;0;0;0;0;0;0;2341952;CLICHY;12;Société à responsabilité limitée (SARL)
803829258;FACIL-ECIG;80382925800075;4669A;;;54690;01/01/2014;De 10 à 19 salariés;0;377732;2585;0;0;0;386569;0;26828;53104;0;50000;176055;970;696110;0;0;1073842;99000;631;153509;782040;0;0;0;0;53799;17776;0;131317;88077;0;832;0;;0;291802;1073842;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36787;0;22767;18652;0;0;0;0;0;0;0;0;0;0;0;EULMONT;12;Société à responsabilité limitée (SARL)
438456782;A.L.D.CONSTRUCTION BOIS;43845678200038;4391A;;;39330;01/07/2001;De 20 à 49 salariés;0;372401;351734;229013;12919;0;0;2403;857688;272016;0;407;144827;10478;1881490;0;0;2253891;77680;0;137016;1322157;0;0;0;0;70996;30070;12000;398302;418800;0;1563;0;0;0;931734;2253891;824;3798345;0;3798345;4027724;0;69113;4040657;0;0;1590409;9335;1159728;34778;688029;357565;66424;0;36392;0;21287;3963951;76706;5;3365;3365;0;0;148848;0;0;143847;5000;137016;0;-58669;0;0;0;0;-62949;0;0;0;0;0;0;151133;19453;85048;0;73346;PORT-LESNEY;12;Société à responsabilité limitée (SARL)
323720904;JLD INSTRUMENTS;32372090400040;4612B;;;92100;26/01/1982;De 1 à 2 salariés;0;7806;0;0;0;0;266252;0;860;9425;0;3640418;39498;306;3956759;0;0;3964565;240000;2377811;1045050;3686861;0;0;0;0;0;9987;0;3506;264005;0;206;0;0;0;277704;3964565;0;407125;1418455;1825581;1548091;0;3848;1829429;83741;129801;812;0;76669;6610;62613;52912;5418;0;0;0;2;418579;1410850;161256;0;22045;0;0;30642;0;0;0;30642;1045050;59598;476055;0;20843;173790;0;0;0;0;0;0;1150;0;0;0;0;0;1550061;BOULOGNE-BILLANCOURT;12;Société par actions simplifiée
813428174;POLYMAT;81342817400029;4399E;;;85610;09/09/2015;De 20 à 49 salariés;0;2036232;0;0;0;0;219092;0;1332273;90067;0;0;577193;17817;2236442;0;0;4272674;292080;0;283746;730763;0;10950;340800;5994;1872438;582;0;896700;331492;0;82955;0;0;0;3530961;4272674;0;0;0;4851283;1686205;0;10433;5626510;1816247;36440;632958;0;1587815;26544;595127;197477;298149;0;60238;6816;272;5258082;368428;0;50324;50324;0;0;52100;0;0;15535;36565;283746;0;70923;0;0;0;0;313803;0;0;0;0;0;0;0;764749;69680;0;318104;CUGAND;12;Société par actions simplifiée
443792650;POLE POSITION MOTO EURL / POLE POSITION MOTO;44379265000014;4540Z;;;13127;01/07/2002;De 10 à 19 salariés;0;370252;0;0;0;0;1207223;0;140307;320564;0;0;9424;41932;1719450;0;0;2089702;435000;0;20491;1030532;0;0;0;0;143018;437707;0;0;119184;0;359261;0;0;0;1059170;2089702;30518;3251967;0;3251967;3642481;1367;3840;3264703;1591272;126152;0;0;975032;65391;361049;112029;14194;0;0;0;142;3245261;19442;50;5709;5709;0;0;6798;0;0;90;6708;20491;0;0;0;43001;0;33246;30000;0;0;0;0;0;0;0;0;5902;12105;13783;VITROLLES;12;Société à responsabilité limitée (SARL)
381961770;BEILLARD TRANSPORTS / TRANSEURO;38196177000017;4941B;;;42350;01/05/1991;De 20 à 49 salariés;0;667522;0;0;0;0;0;0;550342;119534;0;0;133244;144574;947694;0;0;1615216;112000;-21895;5703;337363;0;0;0;0;439807;7625;0;441640;267278;116844;1376;0;0;3283;1277853;1615216;0;0;0;4247561;3976023;8623;0;4408475;0;0;25139;0;3418898;66530;603154;183613;107226;0;0;0;41;4404602;3873;0;0;5867;0;0;8560;0;0;863;7697;5703;0;0;0;0;0;0;81061;0;0;0;0;0;0;0;0;0;0;-1994;LA TALAUDIERE;12;Société par actions simplifiée
408639326;PORCELAINES DE LA FABRIQUE;40863932600011;2341Z;;;87200;20/08/1996;De 50 à 99 salariés;0;485763;46314;172661;0;251512;0;95;399300;44989;0;0;1711137;59632;2685639;0;0;3171403;532000;0;493272;2302600;0;0;0;0;43775;0;0;277423;547435;0;170;0;0;0;868803;3171403;1072;3043572;1163322;4206894;4012677;4591;249750;4484265;0;0;626721;-14182;861214;124495;1399457;537650;98218;0;33921;0;6;3667501;816764;930;11797;11797;0;0;1585;0;0;877;708;493272;101054;212280;33288;213733;103691;14582;46306;0;0;0;0;0;0;22928;0;17009;0;805898;SAINT-BRICE-SUR-VIENNE;12;Société anonyme à conseil d'administration
385138284;SOC DE GESTION INTERNE GUIGNARD;38513828400018;6420Z;;;36200;01/04/1992;De 20 à 49 salariés;0;117104;5720;0;0;0;0;0;1304041;51066;0;0;0;0;1360827;0;0;1477931;7622;383491;100862;492738;0;0;0;0;200957;0;0;207365;528596;0;48275;0;0;0;985193;1477931;178044;4158523;0;4158523;3834126;0;33292;4191815;0;0;0;31539;1749250;61047;1534796;621885;30404;0;0;0;0;4028921;162894;0;9921;9921;0;0;3250;0;0;25960;-22710;100862;0;29401;0;138622;0;374074;0;0;0;0;0;0;0;0;0;110457;0;152974;CEAULMONT;12;Société à responsabilité limitée (SARL)
349208736;DUPORT 91;34920873600018;4661Z;;;91310;01/01/1989;De 10 à 19 salariés;0;236569;0;0;0;0;777578;0;676504;215783;0;0;73408;11735;1755008;0;0;1991577;200000;0;16715;892007;0;7063;0;0;142810;0;5770;747567;152444;0;0;0;0;43915;1092507;1991577;0;4617075;0;4617075;4820650;0;144937;4772109;3401604;-123807;0;0;507769;59485;494034;226092;31656;0;140064;7063;8985;4752950;19159;263;3306;3306;0;0;600;0;0;0;600;16715;0;0;13483;50387;0;39412;0;0;0;0;0;0;0;0;0;14358;0;16115;LINAS;12;Société par actions simplifiée
534047956;DRONSELA;53404795600014;5610C;;;30100;04/08/2011;De 20 à 49 salariés;0;519616;25401;0;0;0;0;337;1001;150881;0;0;571609;7901;757130;0;0;1276747;8000;0;324278;333078;0;0;0;0;342521;0;0;263830;308935;0;28382;0;;0;943668;1276747;0;4669283;0;4669283;;0;48841;4782519;0;0;1139054;-11568;1643234;73672;865805;219803;101002;0;0;0;265780;4296783;485736;401;2183;2183;0;0;0;0;0;0;0;324278;65482;94194;0;72127;0;10187;118610;0;0;0;0;0;0;0;0;0;0;483954;ALES;12;Société par actions simplifiée
508158748;APPRO MANCHE;50815874800030;4621Z;;;50250;01/10/2008;De 3 à 5 salariés;0;264091;0;0;0;0;124518;0;788494;97805;0;0;26;6466;1017309;0;0;1281400;250000;0;125366;892737;0;0;0;0;123636;69857;1265;170785;22830;0;291;0;0;0;388664;1281400;0;3572752;0;3572752;0;0;40017;3612885;3031791;-4539;627;0;157365;14224;111982;17583;12797;0;61574;0;4;3403409;209476;4133;22892;22892;0;0;500;0;0;7488;-6988;125366;0;58363;274990;7191;0;2084;18367;0;0;0;0;0;0;0;0;0;0;190717;LA HAYE;12;Société à responsabilité limitée (SARL)
