SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2018 (€);TOTAL (II) (net) (BJNET) 2018 (€);Matières premières, approvisionnements (net) (BLNET) 2018 (€);En cours de production de biens (net) (BNNET) 2018 (€);En cours de production de services (net) (BPNET) 2018 (€);Produits intermédiaires et finis (net) (BRNET) 2018 (€);Marchandises (net) (BTNET) 2018 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Autres créances (3) (net) (BZNET) 2018 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Disponibilités (net) (CFNET) 2018 (€);Charges constatées d'avance (3) (net) (CHNET) 2018 (€);TOTAL (III) (net) (CJNET) 2018 (€);Primes de remboursement des obligations (CM) 2018 (€);Ecarts de conversion actif (CN) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);Capital social ou individuel (1) (DA) 2018 (€);Report à nouveau (DH) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);TOTAL (I) (DL) 2018 (€);TOTAL(II) (DO) 2018 (€);TOTAL (III) (DR) 2018 (€);Autres emprunts obligataires (DT) 2018 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes financières divers (DV) 2018 (€);Avances et acomptes reçus sur commandes en cours (DW) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2018 (€);Autres dettes (EA) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2017 (€);Produits constatés d'avance (EB) 2018 (€);TOTAL (IV) (EC) 2018 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Total) (FL) 2018 (€);Chiffre d'affaires net (Total) (FL) 2017 (€);Subventions d'exploitation (FO) 2018 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2018 (€);Total des produits d'exploitation (2) (I) (FR) 2018 (€);Achats de marchandises (y compris droits de douane) (FS) 2018 (€);Variation de stock (marchandises) (FT) 2018 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2018 (€);Variation de stock (matières premières et approvisionnements) (FV) 2018 (€);Autres achats et charges externes (3) (6 bis) (FW) 2018 (€);Impôts, taxes et versements assimilés (FX) 2018 (€);Salaires et traitements (FY) 2018 (€);Charges sociales (10) (FZ) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2018 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2018 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2018 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2018 (€);Autres charges (12) (GE) 2018 (€);Total des charges d'exploitation (4) (II) (GF) 2018 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2018 (€);Total des produits financiers (V) (GP) 2018 (€);Intérêts et charges assimilées (GR) 2018 (€);Total des charges financières (VI) (GU) 2018 (€);Dotations financières aux amortissements et provisions (GQ) 2018 (€);Reprises sur provisions & transferts de charges (GM) 2018 (€);Total des produits exceptionnels (VII) (HD) 2018 (€);Reprises sur provisions & transferts de charges (HC) 2018 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2018 (€);Total des charges exceptionnelles (VIII) (HH) 2018 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2018 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2018 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2018 (€);Impôts sur les bénéfices (HK) 2018 (€);Clients douteux ou litigieux - Montant brut (VA) 2018 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2018 (€);Impôts sur les bénéfices - Montant brut (8E) 2018 (€);T.V.A. - Montant brut (VW) 2018 (€);Emprunts remboursés en cours d’exercice (VK) 2018 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2018 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2018 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2018 (€);Effets portés à l’escompte et non échus (YS) 2018 (€);Sous‐traitance (YT) 2018 (€);Ecarts de conversion passif (V) (ED) 2018 (€);Production stockée (FM) 2018 (€);Production immobilisée (FN) 2018 (€);(3) Dont Crédit-bail mobilier (HP) 2018 (€);(3) Dont Crédit-bail immobilier (HQ) 2018 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2018 (€);Ville;Nombre de mois de l'exercice comptable 2018;Catégorie juridique (Niveau II)
433752011;SO.FRA.BAT;43375201100018;4399C;;;75019;01/12/2000;De 20 à 49 salariés;0;850873;1448458;743214;0;0;0;0;2701138;130876;0;0;2942;0;5026628;0;0;5877501;364116;-480165;340289;260652;0;0;0;0;1559146;3428;0;2219648;1701605;0;133021;0;0;0;5616849;5877501;0;11115735;0;11115735;15499204;0;107711;11969712;0;0;0;-736276;10414282;128385;1179954;691810;54579;0;0;0;517;11733250;236462;0;113422;113422;0;0;245511;0;0;28262;217249;340289;0;0;0;119012;0;1497225;97462;0;0;0;0;0;0;743214;0;20876;0;123040;PARIS 19;12;Société à responsabilité limitée (SARL)
318110665;MANUCLASS;31811066500029;1723Z;;;49500;01/01/1980;De 20 à 49 salariés;0;2354923;1555744;451128;0;147792;0;0;2049139;222287;0;0;163502;0;4589595;0;0;6944518;168750;1735193;-113897;2982544;0;32659;0;0;0;0;0;1267206;351954;13153;2297000;0;0;0;3929314;6944518;0;10265626;602944;10868571;10766078;5805;51128;11039677;0;0;6869753;-153850;1938525;160696;1369089;492353;459624;0;10766;13736;84;11160779;-121101;25180;22746;22746;0;0;165419;148619;136333;160648;4770;-113897;0;0;0;189733;0;28250;0;0;0;0;0;0;0;99136;0;0;0;-118668;SEGRE-EN-ANJOU BLEU;12;Société par actions simplifiée
348005927;SEAKING FRANCE;34800592700044;4669C;;;44570;16/08/1988;De 10 à 19 salariés;0;62254;0;795767;0;0;0;0;1545336;101447;0;0;299527;0;2742078;0;0;2804332;82119;0;311146;419114;0;0;0;0;0;875000;523489;751048;235644;0;0;0;0;0;2385181;2804332;0;52823;7587220;7640043;5150246;0;4500;7861863;192653;0;0;0;6449430;27922;550107;298836;23492;0;0;0;900;7543343;318520;73;6187;6715;0;0;350;0;0;1082;-732;311146;0;0;0;89771;0;0;0;0;0;0;0;0;36;217027;0;0;0;311878;TRIGNAC;12;Société à responsabilité limitée (SARL)
493091425;DELARUE;49309142500030;4332A;;;45400;22/11/2006;De 10 à 19 salariés;0;123720;0;0;0;0;21535;0;376064;83943;0;0;129606;6288;617435;0;0;741155;15000;-147928;245674;169758;0;0;0;0;0;0;0;388209;171392;0;11795;0;0;0;571397;741155;0;0;0;2094899;865401;1689;0;2122293;937502;-16349;0;0;541651;16745;236482;133457;10081;0;0;0;96;1859665;262628;0;0;1104;0;0;10000;0;0;11531;-1531;245674;0;14320;0;0;0;0;38000;0;0;0;0;0;0;0;0;0;0;261524;SEMOY;12;Société à responsabilité limitée (SARL)
687220137;ETABLISSEMENTS ALBERT GUEGAIN ET FILS;68722013700016;1399Z;;;59142;01/01/1972;De 20 à 49 salariés;0;103841;1296378;0;0;153815;0;0;469539;402673;0;0;1887459;67240;4277103;0;728;4381672;68762;0;167494;1508287;0;728;0;0;533;1734923;0;686279;301675;0;148997;0;0;0;2872407;4381672;0;0;0;4757264;4955940;29517;0;4783847;0;0;1432134;100468;2264665;52310;568430;158202;0;29132;0;0;3016;4608357;175490;48994;0;17025;0;0;215000;0;0;294762;-79762;167494;0;-39798;0;0;0;0;0;0;0;0;0;0;249;-22851;0;0;0;207459;VILLERS-OUTREAUX;12;Société anonyme à directoire
383060175;COMISO FRANCE;38306017500015;4329A;;;95500;02/10/1991;De 10 à 19 salariés;0;217845;9528;0;0;0;0;0;921884;92590;0;310442;1378018;2983;2715445;0;0;2933290;38112;673;191773;1755370;0;0;0;0;0;0;0;920909;200906;0;56105;0;;0;1177920;2933290;0;4292629;0;4292629;;0;11800;4304429;0;0;1609130;-491;1494071;32506;525910;316017;56452;0;0;0;1;4033596;270832;21573;4099;4099;0;0;44715;0;0;72651;-27936;191773;0;68598;0;51167;5377;72300;0;0;0;0;0;904080;0;0;0;0;0;288307;LE THILLAY;12;Société anonyme à conseil d'administration
439263443;SARL LACOSTE AUTOMOBILES;43926344300020;4511Z;;;64230;14/09/2001;De 10 à 19 salariés;0;245231;0;0;3110;0;765559;111124;448848;244287;0;156913;158306;6774;1894924;0;0;2140156;288500;0;22141;420806;0;1755;0;0;883692;19992;144657;537266;94459;0;37524;0;0;0;1717593;2140156;0;3545661;0;3545661;3301663;40000;55797;3642466;2896338;26604;-2890;0;294520;27613;237378;87148;17852;0;0;2106;11849;3598521;43945;137;20395;20395;0;0;12618;0;0;14165;-1546;22141;0;0;0;25153;0;40279;2361107;0;0;0;0;0;0;111;0;0;0;23688;LESCAR;12;Société à responsabilité limitée (SARL)
498973072;PHARMACIE FLANDRES LITTORAL;49897307200016;4773Z;;;59760;26/06/2007;De 20 à 49 salariés;0;1482949;0;0;0;0;694526;2880;113705;176212;0;0;42213;25504;1055042;0;0;2537992;150000;149610;168372;482982;0;63060;0;0;944197;29984;0;901001;116766;0;0;0;0;0;1991949;2537992;0;4735222;0;4735222;4412792;9467;41269;4786012;3177787;168056;0;0;407970;35611;612318;200660;20011;0;0;0;736;4623152;162860;498;14750;14750;0;0;66051;0;0;1035;65015;168372;0;45251;0;0;0;0;111082;0;0;0;0;0;0;0;0;0;0;148608;GRANDE-SYNTHE;12;Société à responsabilité limitée (SARL)
596920504;SONOPOL;59692050400054;2561Z;;;41100;01/01/1969;De 20 à 49 salariés;0;1302797;269188;0;0;0;0;17227;913395;312933;0;0;174734;14691;1702169;0;0;3004966;500000;-200643;176055;890933;0;0;0;0;228657;17;0;612915;649678;0;622766;0;0;0;2114033;3004966;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222158;129344;0;197004;141075;0;0;0;0;671957;0;0;0;0;0;0;VENDOME;12;Société par actions simplifiée
449848613;SOFIA;44984861300013;7022Z;;;56170;01/09/2003;De 20 à 49 salariés;0;169263;0;0;0;0;0;1281;371788;60857;0;0;354940;28160;817028;0;0;986292;30000;0;63079;311160;0;0;0;0;0;0;0;100325;574807;0;0;0;0;0;675132;986292;0;3254950;5697;3260647;3060895;1488;8742;3270890;0;0;0;0;987422;47308;1503851;603758;87521;0;0;0;110;3229973;40916;2522;0;0;0;0;28497;0;0;1383;27113;63079;1204;6268;0;190084;0;92981;0;0;0;0;0;4901;0;0;0;0;0;43438;QUIBERON;12;Société à responsabilité limitée (SARL)
517603445;STYL'PLAQUE;51760344500035;4331Z;;;83120;01/10/2009;De 20 à 49 salariés;0;76367;24127;365354;0;0;0;0;581807;189088;0;34;1107;5481;1166998;0;0;1243365;8000;0;40236;304272;0;0;0;0;79258;25208;438292;144001;246414;0;5920;0;0;0;939093;1243365;75414;2483217;0;2483217;2152810;0;16791;2627171;0;0;546242;-14674;968780;23054;789973;231660;28127;0;5909;0;177;2579248;47922;0;7285;7285;0;0;2779;0;0;1449;1330;40236;0;1732;13000;87160;0;70334;7574;0;0;0;0;645082;0;126254;908;19188;0;40638;SAINTE-MAXIME;12;Société à responsabilité limitée (SARL)
473200145;STE DISTRI PARFUMERIE AQUITAINE MIDI-PYR / SODIPAR;47320014500034;4645Z;;;33300;01/01/1973;De 10 à 19 salariés;0;777793;0;0;0;0;863533;0;124145;87078;0;0;314172;28192;1417120;0;0;2194913;40000;0;-13622;1121194;0;0;0;0;567965;0;1000;319700;124605;0;60449;0;0;0;1073719;2194913;697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BORDEAUX;12;Société à responsabilité limitée (SARL)
418438677;PHARMACIE VALERIE MECHIN;41843867700019;4773Z;;;91490;01/04/1998;De 6 à 9 salariés;0;1965875;0;0;0;0;204787;0;79771;660152;0;0;69378;5650;1019740;0;0;2985615;300000;0;223051;1945988;0;0;0;0;554245;154198;4109;244734;82342;0;0;0;0;0;1039628;2985615;0;2702890;10903;2713793;2718186;0;31633;2746686;1941272;-14567;868;0;104742;20295;425694;91909;25632;0;13294;0;435;2609572;137113;1950;10520;10644;124;350;504974;0;0;377397;127577;223051;0;32945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128419;MILLY-LA-FORET;12;Société à responsabilité limitée (SARL)
402311286;CITYA HOREAU COUFFON;40231128600023;6832A;;;72000;01/07/1995;De 20 à 49 salariés;0;276901;0;0;0;0;0;0;21724;105190;0;0;4609368;79707;4815989;0;0;5092889;7622;0;359946;447033;0;2000;0;0;34219;0;0;49997;164862;0;4394778;0;0;0;4643856;5092889;17;2183125;0;2183125;2270532;6294;36694;2236646;0;0;0;0;672151;67181;758895;316733;25591;0;524;2000;11;1843085;393561;48688;2088;2088;0;0;8754;6406;0;3617;5136;359946;0;85351;559;87032;0;24221;21687;0;0;0;0;0;0;0;0;0;0;440160;LE MANS;12;Société à responsabilité limitée (SARL)
509619706;STAR MOTORS;50961970600013;4540Z;;;75011;12/12/2008;De 6 à 9 salariés;0;561965;0;0;0;0;546039;0;97924;246039;0;0;41145;57373;988519;0;0;1550484;50000;6686;-12280;294238;0;0;0;0;201068;24278;0;859581;138095;0;33224;0;0;0;1256246;1550484;0;3097174;0;3097174;3369349;0;4003;3102147;2110194;50970;0;0;376964;22564;383738;154425;6703;0;10220;0;203;3115981;-13833;2327;20842;20842;0;0;31227;0;0;11159;20068;-12280;0;0;0;73077;0;42922;0;0;0;0;0;0;0;0;0;0;0;-32348;PARIS 11;12;Société à responsabilité limitée (SARL)
499379451;PHARMACIE SAUNE ARTUSO;49937945100010;4773Z;;;31000;01/09/2007;De 10 à 19 salariés;0;551149;0;0;0;0;146415;0;32378;74050;0;0;15792;3073;271708;0;0;822857;60000;0;19153;291768;0;0;0;0;104162;129833;0;205106;64375;0;27613;0;;0;531088;822857;27357;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TOULOUSE;12;Société à responsabilité limitée (SARL)
411111768;NORD SURVEILLANCE;41111176800023;8010Z;"Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"22/06/2014
15/06/2014
02/07/2013";59650;18/02/1997;De 6 à 9 salariés;0;237022;0;0;0;0;0;835;187154;32325;0;0;107444;3253;331013;0;0;568035;45734;0;53030;343123;0;0;0;0;0;376;0;19638;117088;0;87808;0;0;0;224912;568035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VILLENEUVE D'ASCQ;12;Société à responsabilité limitée (SARL)
